production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass
class4_batch002_sample030280,2,30280,4,Profane,431280,435280,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,nazar lag gayi bhenchod fuck this i knew it would never last,bhenchod mairi thand se phatt rahi hai,ye jis din marwa dete ho wo sab aik bar tum ko milta hai.,profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
class4_batch002_sample030281,2,30281,4,Profane,431281,435281,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kahan phass gaya hoon,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod koi cheezein na chod lo,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030282,2,30282,4,Profane,431282,435282,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod what a goal!,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",ajeeb chutiyapa hai tumari life mein,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030283,2,30283,4,Profane,431283,435283,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,neend aa rhi h bc main sone jaa rhi hu 😂,rt : asa kon ludo khelta hi bc ....😇,bc bb khatm ho gya but i cant move on,teri ma ki chut bc,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030284,2,30284,4,Profane,431284,435284,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bc bb khatm ho gya but i cant move on,bhenchod what a goal!,bhai mein tu bhi yahi hoon bas nawaz shareef ko chup kr diya,profane_batch_002.csv,13,False,False,True,False,False,False,False,,True
class4_batch002_sample030285,2,30285,4,Profane,431285,435285,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,nazar lag gayi bhenchod fuck this i knew it would never last,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : tujhey pata hai na sab ki jannat mein yeh hi hota hai..🌚,profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
class4_batch002_sample030286,2,30286,4,Profane,431286,435286,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhenchod kahan phass gaya hoon,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : abey bharwe aise hi nikl raha hai bc,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030287,2,30287,4,Profane,431287,435287,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rt : asa kon ludo khelta hi bc ....😇,bhai ye kya sach hy na ye bat 🙄,profane_batch_002.csv,9,False,False,True,False,False,False,False,,True
class4_batch002_sample030288,2,30288,4,Profane,431288,435288,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,bhenchod bht kutti haaalat huwe we he bhai,naak bandd ho gya bc.,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,mera jism meri marzi kya samjha rahe hain ye ?,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030289,2,30289,4,Profane,431289,435289,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,i hate ors bhenchod,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod sahi nahee hoti,profane_batch_002.csv,4,False,False,True,False,False,False,False,,True
class4_batch002_sample030290,2,30290,4,Profane,431290,435290,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,naak bandd ho gya bc.,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,rt : birthday wali feel hi nai arahi bhenchod,teri maa ki phudi kis ko pata haa bc,profane_batch_002.csv,9,False,False,True,False,False,False,False,,True
class4_batch002_sample030291,2,30291,4,Profane,431291,435291,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,oyeee ye nangi bat karne ki chudwata hai,profane_batch_002.csv,8,False,False,True,False,False,False,False,,True
class4_batch002_sample030292,2,30292,4,Profane,431292,435292,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod what a goal!,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bc koi bat nahin krna chahiye..,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030293,2,30293,4,Profane,431293,435293,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i hate ors bhenchod,rt : asa kon ludo khelta hi bc ....😇,"rt : koi physics samjha de bhenchod,,,,",rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : yahi raat hoti hai...,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030294,2,30294,4,Profane,431294,435294,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,ajeeeeb bc 😒😂,bauhat sardi hai bc,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,bc bb khatm ho gya but i cant move on,bhenchod ye mahira ko aise hi support krte hai jinke liye bhaunk raha tha kya,profane_batch_002.csv,15,False,False,True,False,False,False,False,,True
class4_batch002_sample030295,2,30295,4,Profane,431295,435295,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,"rt : ""bhenchod"" ""bhaiyon ko pta hi nhi kr raha koi aur gharwali ki zaroorat hi ni thi.""",profane_batch_002.csv,18,False,False,True,False,False,False,False,,True
class4_batch002_sample030296,2,30296,4,Profane,431296,435296,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bhenchod bht kutti haaalat huwe we he bhai,mere pas tum ho ny to puray saal ka rula dia bhenchod,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,ye bhenchodo dm ki zrurat nhi thi,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030297,2,30297,4,Profane,431297,435297,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,bhenchod bht kutti haaalat huwe we he bhai,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod mc...,profane_batch_002.csv,2,False,False,True,False,False,False,False,,True
class4_batch002_sample030298,2,30298,4,Profane,431298,435298,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i hate ors bhenchod,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod mairi thand se phatt rahi hai,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod maira ghar main tk baith k nahi ja raha,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030299,2,30299,4,Profane,431299,435299,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,nazar lag gayi bhenchod fuck this i knew it would never last,chup krta hoon bc,profane_batch_002.csv,4,False,False,True,False,False,False,False,,True
class4_batch002_sample030300,2,30300,4,Profane,431300,435300,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod what a goal!,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod this fucking game,profane_batch_002.csv,4,False,False,True,False,False,False,False,,True
class4_batch002_sample030301,2,30301,4,Profane,431301,435301,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,ajeeeeb bc 😒😂,bhenchod goli maar de,profane_batch_002.csv,4,False,False,True,False,False,False,False,,True
class4_batch002_sample030302,2,30302,4,Profane,431302,435302,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod kahan phass gaya hoon,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,rt : ye toh nhi bol rha tha bc,profane_batch_002.csv,9,False,False,True,False,False,False,False,,True
class4_batch002_sample030303,2,30303,4,Profane,431303,435303,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,rt : ekdum goliya logon ka bharwe..😂,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030304,2,30304,4,Profane,431304,435304,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bhenchod kahan phass gaya hoon,bc abhi tak mujhe toh pata ni,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030305,2,30305,4,Profane,431305,435305,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rt : birthday wali feel hi nai arahi bhenchod,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,nazar lag gayi bhenchod fuck this i knew it would never last,rt : pakistan ka sharam kabhi nahin kiya tha? bc kia baat ha,profane_batch_002.csv,13,False,False,True,False,False,False,False,,True
class4_batch002_sample030306,2,30306,4,Profane,431306,435306,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : asa kon ludo khelta hi bc ....😇,ye baat bs dekhne ki thi kya😂😂,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030307,2,30307,4,Profane,431307,435307,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,rt : asa kon ludo khelta hi bc ....😇,ajeeb bhenchod mazaq chod kar,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030308,2,30308,4,Profane,431308,435308,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,rt : jab tak dikhao usse bhi nahi dekhega..😒,profane_batch_002.csv,9,False,False,True,False,False,False,False,,True
class4_batch002_sample030309,2,30309,4,Profane,431309,435309,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,bhenchod bht kutti haaalat huwe we he bhai,"rt : koi physics samjha de bhenchod,,,,",bc bb khatm ho gya but i cant move on,rt : bhenchod jis din ko humari maa bhi behn ki tarah bethay ga,profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
class4_batch002_sample030310,2,30310,4,Profane,431310,435310,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rt : asa kon ludo khelta hi bc ....😇,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bauhat sardi hai bc,ye baat mat bolna bc,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030311,2,30311,4,Profane,431311,435311,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,yaar ab tak yeh bhi soch raha tha tujhe nahi pta jata kaisay pta hoga ki tere jaise insan ke liye nafrat nhi hoti?,profane_batch_002.csv,24,False,False,True,False,False,False,False,,True
class4_batch002_sample030312,2,30312,4,Profane,431312,435312,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,galiyan bhaunk raha tha jo bhi mujhe kuch bola hota tu bakwas krta tha 😂😂,profane_batch_002.csv,15,False,False,True,False,False,False,False,,True
class4_batch002_sample030313,2,30313,4,Profane,431313,435313,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,ye abhi tak wohi hi tweets kiya hain jo randi kha hai,profane_batch_002.csv,12,False,False,True,False,False,False,False,,True
class4_batch002_sample030314,2,30314,4,Profane,431314,435314,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bhenchod mairi thand se phatt rahi hai,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,nahin to uska tweet hi kuch kar lo bc,profane_batch_002.csv,9,False,False,True,False,False,False,False,,True
class4_batch002_sample030315,2,30315,4,Profane,431315,435315,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,"rt : koi physics samjha de bhenchod,,,,",code bhee saaf karna hai abheeee bc,i’m so pissed off because it was going so well till she started crying then he went “i can’t do this” and walked away.,profane_batch_002.csv,24,False,False,True,False,False,False,False,,True
class4_batch002_sample030316,2,30316,4,Profane,431316,435316,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,maine bhi dekha tha..meri maa ka baap tu janta nahi hai,profane_batch_002.csv,11,False,False,True,False,False,False,False,,True
class4_batch002_sample030317,2,30317,4,Profane,431317,435317,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rt : birthday wali feel hi nai arahi bhenchod,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,i wish mera haq mein teri maa chod rha hota,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030318,2,30318,4,Profane,431318,435318,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,nazar lag gayi bhenchod fuck this i knew it would never last,bhenchod maine nhi chor dia tha woh gand marwa raha tha,profane_batch_002.csv,11,False,False,True,False,False,False,False,,True
class4_batch002_sample030319,2,30319,4,Profane,431319,435319,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc bb khatm ho gya but i cant move on,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,ajeeeeb bc 😒😂,rt : asa kon ludo khelta hi bc ....😇,ye abhi bachpan ki zarurat thi...,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030320,2,30320,4,Profane,431320,435320,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod aaj sirf roneka mann kar raha hai,bhenchod bht kutti haaalat huwe we he bhai,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bc apne sath hai?,profane_batch_002.csv,4,False,False,True,False,False,False,False,,True
class4_batch002_sample030321,2,30321,4,Profane,431321,435321,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,code bhee saaf karna hai abheeee bc,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rt :   ye bhenchod aaj tak hi kya pata raha tha apke baare mein?,profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
class4_batch002_sample030322,2,30322,4,Profane,431322,435322,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",naak bandd ho gya bc.,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,ye chutiye jo pta hai uske pass kuch nhi hoga,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030323,2,30323,4,Profane,431323,435323,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,nazar lag gayi bhenchod fuck this i knew it would never last,rt : birthday wali feel hi nai arahi bhenchod,nahi mery pass koi bat ni,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030324,2,30324,4,Profane,431324,435324,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kahan phass gaya hoon,bhenchod exams uff,ajeeeeb bc 😒😂,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,ye kya maa chod di hai,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030325,2,30325,4,Profane,431325,435325,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : asa kon ludo khelta hi bc ....😇,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : birthday wali feel hi nai arahi bhenchod,rt : shukria dekho paisy kharayen aur khud ki maa ka bhosdiwala hi karwao,profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
class4_batch002_sample030326,2,30326,4,Profane,431326,435326,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,mere pas tum ho ny to puray saal ka rula dia bhenchod,dil sumbhal ja zra bhenchod,i'm just saying this bc yeh bakwas kab tak dekhna chahiye,profane_batch_002.csv,11,False,False,True,False,False,False,False,,True
class4_batch002_sample030327,2,30327,4,Profane,431327,435327,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc bb khatm ho gya but i cant move on,ajeeeeb bc 😒😂,bhenchod aaj sirf roneka mann kar raha hai,i hate ors bhenchod,bc ye charsi thi tu,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030328,2,30328,4,Profane,431328,435328,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,bauhat sardi hai bc,bhenchod kya hai ye sb,ajeeeeb bc 😒😂,rt : khud ko hi follow back nahi krta bc,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030329,2,30329,4,Profane,431329,435329,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rt : birthday wali feel hi nai arahi bhenchod,ajeeeeb bc 😒😂,rt : chutiye jis din mujhe apny bhai ko follow krne ki yahi zarorat thi na.. ab bacha tu apko block ker diya hua tha..,profane_batch_002.csv,25,False,False,True,False,False,False,False,,True
class4_batch002_sample030330,2,30330,4,Profane,431330,435330,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rona araha hai bhenchod why am i such a clown why am i so unimportant,dil sumbhal ja zra bhenchod,sher abhi tk jese nahi hain.,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030331,2,30331,4,Profane,431331,435331,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,"rt : koi physics samjha de bhenchod,,,,",bauhat sardi hai bc,rt : asa kon ludo khelta hi bc ....😇,teri maa ki choot mein gandu,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030332,2,30332,4,Profane,431332,435332,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,bhenchod kahan phass gaya hoon,bc bb khatm ho gya but i cant move on,bhenchod bht kutti haaalat huwe we he bhai,rt : bc wtf is this why are they doing this,profane_batch_002.csv,11,False,False,True,False,False,False,False,,True
class4_batch002_sample030333,2,30333,4,Profane,431333,435333,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,nazar lag gayi bhenchod fuck this i knew it would never last,naak bandd ho gya bc.,"bc kia baat hai ye, ab kuch nahi bol sakta kyuki mjhy pata hai..😐",profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
