production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text
class2_batch007_sample011235,7,11235,2,Religious Hate,212235,216235,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kisi randi maa ki olad ap ki hindu aurtain jab pooja karti hn tab wo bagwan ka lund mounh me b leti hn?,jahil k bachy kahan likha h k gair mazhb sy nikaah jaiz ha... tmari gand me jo keera ha wo nhi merna... khoty khany waly... yahoodi kahan sy hogaey ahle kitaab ....tm.b yahoodi to nhi,or mujhe un ladkiyo se utni hi nafrat hai jo mullo se shadi karti hai jitni kisi normal hindu ko😡 or mujhe hindu ladko se bhi itni hi nafrat hai jo muslim ladkiyo se shadi karte hai... dharam me koi milawat mujhe pasand nahi,aye yahudiyo jitna zulm karna hai kar lo in sha allah woh din bhi zaroor aayega ke tumhe chun chun ke maara jayega yahan tak ke tum darakht ya pattharoñ ke piche chhup jaoge to bejan chizen bhi kahengi yahan yahoodi chhupa hai.hadees ka farman hai ho kar rahega #israeliterrorism,or jisko apne baare me soch raha hai wo smajh le ke maut kya ha.
class2_batch007_sample011236,7,11236,2,Religious Hate,212236,216236,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"rt : q. woh kaun si qome he,jis ne such bhi bola phr bhi jahnum mein jayegi? ans: yahoodi or nasara qome. shahid sindh",that nigga was yahoodi he probably lied to all the employees,well said.lanati hain ye qadyani kafir,yes they are involved in bomb blast... halala and bakrigiri,lanat ho tumhe
class2_batch007_sample011237,7,11237,2,Religious Hate,212237,216237,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,teri maa ka halala kra rha tha koi problem madarjat bhosdike mulle,kaafir tujhe kuch nai malum,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",jb tum logon ko islam ne samajh nahi aaya ho tab yehi kehte hain kya kya wo bhi yahoodi agent hai aur kia kia hoga
class2_batch007_sample011238,7,11238,2,Religious Hate,212238,216238,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,lanat abbtknews k khilaf trend bnane walye yazeedion pe r bibi k dushmano p bhi,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,ahmdi is a non muslim biggest cheap religion ahmdi.,islam ki nakliyatiyon k sath nahin rehte
class2_batch007_sample011239,7,11239,2,Religious Hate,212239,216239,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,or wahan tumhara jahanumi ahmedi jo naaowz billah nabi hona ka dawa dar tha wo wo case hara tha or court sa bhag gya tha.nabi pak p.b.u.h allah ka akhri nabi han or on ka bad koi nabi nahi ae ga.ya ak haqeqat ha jo quran ma bhi ha.or 1947 ma pak islam ka name par bana tha.,1 balatkari muslim 3 balatkari tera baap hindu h uske bare m kuch bol  be,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,"pta nhi kon si uni se graduate hote ho aap log jnha aesi wahiyat education di jati hðÿ˜‚ðÿ˜‚ðÿ˜‚ halala, gazwa-e-hind, camel urine or pta nhi kya kyaðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ‘ðÿ»",yeh larkiyan ko bahir k ley ja k nai apni beti ko chod saktay hain aur kia kar raha hai yeh 🤬
class2_batch007_sample011240,7,11240,2,Religious Hate,212240,216240,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,in beghairto israel yahodi khanzeer kai bacho nai kia kuch nahen kia hain lekhin alhamdulillah islam wahid deen jo mohabbat sikhati hain nakai nafrat aur ye sab sai tezi sai phelta huwa deen hain is liye inko jalan ho rahi hain aur har koshish kar bhe chukai hain aur kar bhe,1 balatkari muslim 3 balatkari tera baap hindu h uske bare m kuch bol  be,o ye harami logon ko pata nahi ki bhai yahoodi agent hona ha
class2_batch007_sample011241,7,11241,2,Religious Hate,212241,216241,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..,sale halala molvi se tum karvao apni oorto ka or apni ma bahan ka bol heme rhe ho molvi kamre m apni bahan ko bej kar sina choda hota hoga tumhara,that nigga was yahoodi he probably lied to all the employees,qadiani ahmedi mirziee kaafir jo hen,rt : abey sale kuttay.... halala mein tere jaise saale chootiyaa tu hi pata hai ke kutte ki ooladeen
class2_batch007_sample011242,7,11242,2,Religious Hate,212242,216242,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,that nigga was yahoodi he probably lied to all the employees,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,please sell up you yahoodi bastards,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,tereko chup krna hota hay ab ye yahoodi agent hai tu jesa insan nahi
class2_batch007_sample011243,7,11243,2,Religious Hate,212243,216243,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tm jeso ki jb g**nd mari jaye na fir tm log thek rehty ho bc k bachy jb wo yahoodi lanti marty hn na wo muslim dekhty hn air kuch ni dekhty baki tm na toh apni pesh krni hoti ha unhy.,aor hamary hkmran in k sath mily huy en ....yahudi aor hindun hmary sb sy bry dushman en,hindoo wo qom ha jinper koi nabi koi kitaab nazil nahi hoi. ye to yahoodi se bhi bad tar hen,lul bukhari ye tum nahe tumaray yahoodi or hindu thuku bol rahay hain jin ko army sey bahot hi zeda takleef hai...🖕,chup ker jesy randi rona kar rahe ho bharwe
class2_batch007_sample011244,7,11244,2,Religious Hate,212244,216244,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,jahil k bachy kahan likha h k gair mazhb sy nikaah jaiz ha... tmari gand me jo keera ha wo nhi merna... khoty khany waly... yahoodi kahan sy hogaey ahle kitaab ....tm.b yahoodi to nhi,halala ki padayish ho aap aur kya expect karenge hum aapse,well said.lanati hain ye qadyani kafir,apni maa ka chut bharwa koi randi rona kar sakta hai 🤣
class2_batch007_sample011245,7,11245,2,Religious Hate,212245,216245,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sali muslims randi. jihadi sali,tum log yahoodi ho kisi ko shuck nahi hona chaheye bus kafi hogae musalmanon ko aur dhoka na dou👹,"not surprised comment came from ahmedi. tbh, i won't be surprised when some christians will argue that they r included in muslim category too. just bcoz they believe there is only one god.",tm jeso ki jb g**nd mari jaye na fir tm log thek rehty ho bc k bachy jb wo yahoodi lanti marty hn na wo muslim dekhty hn air kuch ni dekhty baki tm na toh apni pesh krni hoti ha unhy.,ye harami wakil hai
class2_batch007_sample011246,7,11246,2,Religious Hate,212246,216246,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"not surprised comment came from ahmedi. tbh, i won't be surprised when some christians will argue that they r included in muslim category too. just bcoz they believe there is only one god.",sale halala molvi se tum karvao apni oorto ka or apni ma bahan ka bol heme rhe ho molvi kamre m apni bahan ko bej kar sina choda hota hoga tumhara,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,ahmdi is a non muslim biggest cheap religion ahmdi.,rt : koi nahi teri baji ki phudi mein nhi aagay jaana chahyeye
class2_batch007_sample011247,7,11247,2,Religious Hate,212247,216247,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,please sell up you yahoodi bastards,abe mc mein bheju teri maa cow ka photo kat te hue bc. chod teri tarah andhbhakt nhi hu aur nhi illiterate.. go and drink cow piss.,please all muslims come one page and unite  insha allah   yahoodi isreal finished all,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,israel ko support kr rha hai 😂😂
class2_batch007_sample011248,7,11248,2,Religious Hate,212248,216248,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,bosdk yeh tumhare ghar me hota hai. saari k blouse me mote mote doodh dikhati firti hain tumhare dharam ki orate or hindu orat ko musalman ka l#nd aachaa lagta hai. yeh baat puri dunia janti hai,apne profile mein whats app me fb twitter mein is bahadur nojawaan ki pic lga kr islam se or nabi ke din se mhbt ka izhaar kren or itna share kren ek yahoodi apne na pak iradoon se baaz ajaye is shakhs ne quraan pak ki hifazahat mein ek bhtareen mhbt ka jita jagta sabot dia hai,kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..,ye bat tum yahoodi ko bolo atankwadi tum ho jo musalman se nafrat ki aag me insaniyat ke sabse bade dushman yahoodi ko support karte ho ye log to face to face mara hai unlog chote bache ka upar bom feka kisi aurat ya admi bacha ko goli mar diya wi bhi waha ke civilian hi hai,bhenchod yeh log zinda nahi thora matlab yahan nahi jata
class2_batch007_sample011249,7,11249,2,Religious Hate,212249,216249,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,wehshi darandy easai yahodi hindo islam amanka ka mazhab,yahodi agent qadyani chamcha,ye sab waisay nae kar saky ga
class2_batch007_sample011250,7,11250,2,Religious Hate,212250,216250,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,in beghairto israel yahodi khanzeer kai bacho nai kia kuch nahen kia hain lekhin alhamdulillah islam wahid deen jo mohabbat sikhati hain nakai nafrat aur ye sab sai tezi sai phelta huwa deen hain is liye inko jalan ho rahi hain aur har koshish kar bhe chukai hain aur kar bhe,uff pakiza muslim randi 😉😍,plz sir hamy in say koi khtra nahi hamy is imran khan yahodi our kadiyanion say bachny pay gor karen pak army tayri azmat ko salam,"how did an ahmadiya get to the top in the army of sunnis, in the first place?","abe, tu itna gandu ha tera baap hm logon ne usay bhaunka tha un se yahan tak nikal gaya tha.. teri maa ki choot marunga to tere jaise kuttein k"
class2_batch007_sample011251,7,11251,2,Religious Hate,212251,216251,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,"insaniyat ko bache rahne do, jis mazhab me janwar ka gala ret ke khushi banti hai, jis mazhab me soorma logo ko 72 virgin ladkiya baati jaati, jo duniya pe kabze ke sapne dekhta ho us mazhab se duuri banane me hi insaniyat ki bhalayi hai.","m firqa wariyat m nahi parhna chahta, muslims mjo ahktlaf hen wo apni jaga , lekin pichly 200 saal sy muslim is liye mar kha rhy hen k sunni shia wahabi dayobandi bla bla ,,yahodi or nasara ny na koi sunni mulk chora ha na koi shia,  wo bs yehi dekhtay ye muslman ha ..bs maro isk",1st time i am seeing these idiots here.
class2_batch007_sample011252,7,11252,2,Religious Hate,212252,216252,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",chal na randi ! we have spiritual connection with supreme leader imam khamnae !  we have our hearts and souls for holy cities of najaf and karbala !  dont give a fck to wahabi chutiyas,"abbey halala ki paidaish, 5 baap ki aulaad. patthar baazi ke alawa kuchh kaam kara kabhi teri kaum ne ?","how did an ahmadiya get to the top in the army of sunnis, in the first place?",ye toh koi ache baat nahi hai yeh haramzada salman nawaz ki shakl hai
class2_batch007_sample011253,7,11253,2,Religious Hate,212253,216253,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,"how did an ahmadiya get to the top in the army of sunnis, in the first place?",#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,halala ki bachay
class2_batch007_sample011254,7,11254,2,Religious Hate,212254,216254,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,teri maa ka halala kra rha tha koi problem madarjat bhosdike mulle,please don't share his obnoxious face to me. below is the image of the book rohani khzain from ahmedi's official website see what your evil messiah has declared god but you had said you have read the books of mirza and accepted him mehdi may god give you hidyath,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,get lost you kaafir.,kya karu na tujhe
class2_batch007_sample011255,7,11255,2,Religious Hate,212255,216255,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..,"tum vahi karo jo aata hai ,namaz or bakri chudai",plz sir hamy in say koi khtra nahi hamy is imran khan yahodi our kadiyanion say bachny pay gor karen pak army tayri azmat ko salam,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,ye tu bhaunk raha tha na .baki iske baare mein tu sochna chahiye.
class2_batch007_sample011256,7,11256,2,Religious Hate,212256,216256,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ye insan ik chaaal haaa dostoo .........zra smj k chliye gaa...sb jaanty hn qadyaani kaafir hn ......ye sb k sentiments gain kr rhaa haa......bad me ye apna chehra dikhiye gaaa fasad kii shkal me.....in chaaalo sy hosyar rhy baseerat paida kry sb apny andr.. shukria...,dekh le madarch*d islam ka nanga naach..babri par fate hue bawaseer ki tarah bhaunk raha tha na..us par bhi ab apne manhoos muh se kuch hag de..blood cousins ke incest ki paidaish,hey are fighting amongst each other. #bajwa is compromise candidate. thats only reason why he a ahmadiya is a coas.,"obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",yaar sab logon ko manta ha yeh jesy logon ko qadiyani zinda ho skty ha. us ny bndiyan nai di thi
class2_batch007_sample011257,7,11257,2,Religious Hate,212257,216257,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,aor hamary hkmran in k sath mily huy en ....yahudi aor hindun hmary sb sy bry dushman en,"ye manhoos hinduon ki diwali k chakkar mai har jaga ki aur quality kharab hogai, bharwe",chhor bhen chod hrami hindu chhor esko😠😠😠,kutto ki tarah america maar raha hai tumhari kaum ko...aasmani kitab walo...israel roj filistin may maa chod raha hai tumhari.... pahle unse nipto....dare hue log😂😂,yeh bhai harami hindu h
class2_batch007_sample011258,7,11258,2,Religious Hate,212258,216258,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,plz sir hamy in say koi khtra nahi hamy is imran khan yahodi our kadiyanion say bachny pay gor karen pak army tayri azmat ko salam,poocho hamarai imam sai kai quran mein kaha likha huwa hain aisai ye sirf yahodi khanzeer logo ki chaal hainmuslims ko badnaam karkai liye  zara socho na tumharai hinduism ko badnaam kyun nahen kartai islam kai peechai kyun parai huwai hain zara dimagh ko khol kai socho,please don't share his obnoxious face to me. below is the image of the book rohani khzain from ahmedi's official website see what your evil messiah has declared god but you had said you have read the books of mirza and accepted him mehdi may god give you hidyath,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,mazay kr rhy ho ab humari jaali hukomat
class2_batch007_sample011259,7,11259,2,Religious Hate,212259,216259,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"gau mutr peeyo tum log lodu awkat bna phir aake muh lag, randwa saala",kutto ki tarah america maar raha hai tumhari kaum ko...aasmani kitab walo...israel roj filistin may maa chod raha hai tumhari.... pahle unse nipto....dare hue log😂😂,"rt : q. woh kaun si qome he,jis ne such bhi bola phr bhi jahnum mein jayegi? ans: yahoodi or nasara qome. shahid sindh",that nigga was yahoodi he probably lied to all the employees,tere baap jaise haramkhor muslimo ka mazhab e rasool ke samne ye sakoon na dekh lete.
class2_batch007_sample011260,7,11260,2,Religious Hate,212260,216260,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"m firqa wariyat m nahi parhna chahta, muslims mjo ahktlaf hen wo apni jaga , lekin pichly 200 saal sy muslim is liye mar kha rhy hen k sunni shia wahabi dayobandi bla bla ,,yahodi or nasara ny na koi sunni mulk chora ha na koi shia,  wo bs yehi dekhtay ye muslman ha ..bs maro isk",or mujhe un ladkiyo se utni hi nafrat hai jo mullo se shadi karti hai jitni kisi normal hindu ko😡 or mujhe hindu ladko se bhi itni hi nafrat hai jo muslim ladkiyo se shadi karte hai... dharam me koi milawat mujhe pasand nahi,sali muslims randi. jihadi sali,ahmdi is a non muslim biggest cheap religion ahmdi.,"or yeh larkana k bachay, yeh charsi ki nokri"
class2_batch007_sample011261,7,11261,2,Religious Hate,212261,216261,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,well said.lanati hain ye qadyani kafir,in beghairto israel yahodi khanzeer kai bacho nai kia kuch nahen kia hain lekhin alhamdulillah islam wahid deen jo mohabbat sikhati hain nakai nafrat aur ye sab sai tezi sai phelta huwa deen hain is liye inko jalan ho rahi hain aur har koshish kar bhe chukai hain aur kar bhe,"huh wut you say u imbecile, i shat on you...toh toh toh kaafir",that nigga was yahoodi he probably lied to all the employees,ye lanat teri maa ko
class2_batch007_sample011262,7,11262,2,Religious Hate,212262,216262,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ahmdi is a non muslim biggest cheap religion ahmdi.,that's for foolish act and the ahmedi you highlighted they were equal to jews for us so alhmdurallah we save quran ! . and about hindus and christians its was a false news !  and if it is real then show me !  if you don't have anything then shut up and run !,tm jeso ki jb g**nd mari jaye na fir tm log thek rehty ho bc k bachy jb wo yahoodi lanti marty hn na wo muslim dekhty hn air kuch ni dekhty baki tm na toh apni pesh krni hoti ha unhy.,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,abe teri maa ka yaar toh aik bhi baith raha hai
class2_batch007_sample011263,7,11263,2,Religious Hate,212263,216263,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ahmdi is a non muslim biggest cheap religion ahmdi.,lul bukhari ye tum nahe tumaray yahoodi or hindu thuku bol rahay hain jin ko army sey bahot hi zeda takleef hai...🖕,kafir yahodi kafir hindo same thinking,lant hy teri aagli pecchli tweet pe or tum pe or qadyanion pe or kuch ?,yeh jabhi wahan nai ho sakta tabhi humein pata chl ga
class2_batch007_sample011264,7,11264,2,Religious Hate,212264,216264,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"afghanio ne tme hindu se bachaya,randi k aulaad tareekh paro tm wo ganda khoon ho,jo siko aour hindu ki rape se paida woe ho,tme kalima tho sikaya afghano ne,magar tmari gandi dna wai ranjeet sing wali a,randi k aulaad tm ne kah pana di,am pashtono ne di,apnay bio ko hera mandi","not surprised comment came from ahmedi. tbh, i won't be surprised when some christians will argue that they r included in muslim category too. just bcoz they believe there is only one god.",jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..,"yeh randi ki nakli 60 saal ka chupa raha tha kabhi hi nahin mil jata tha,jo apne baap ko pita me dekhny ki zaroorat nai,wo kuch na kro b"
class2_batch007_sample011265,7,11265,2,Religious Hate,212265,216265,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,hindu sirf gooli ki zuban smjta ha,pehle apni aurto ko halala se bachao ye bhi modi kar raha hai. agar sahi tum logo ka dna kiya jaye to pata nhi baap kon niklega,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,q teri bhen ko chuda hy dewbandion ny ..harami ki nasal,abe gandu tu phir bhe harram khani k liye koi harami ka shukrana nahi kr rha hai???
class2_batch007_sample011266,7,11266,2,Religious Hate,212266,216266,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,israel yahoodi sabse bade atankwaadi hai,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,pehle apni aurto ko halala se bachao ye bhi modi kar raha hai. agar sahi tum logo ka dna kiya jaye to pata nhi baap kon niklega,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,ye yahodi bhenchod
class2_batch007_sample011267,7,11267,2,Religious Hate,212267,216267,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sale halala molvi se tum karvao apni oorto ka or apni ma bahan ka bol heme rhe ho molvi kamre m apni bahan ko bej kar sina choda hota hoga tumhara,get lost you kaafir.,"just the ten thousandth ""isolated"" instance of christian /jewish/hindu/ahmedi places of worship being attacked by crybabies who themselves can't handle some nutcase burning a book full of fiction stories.",jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,abe randi kutty yeh hamari shadi wale kya hai
class2_batch007_sample011268,7,11268,2,Religious Hate,212268,216268,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ahmdi is a non muslim biggest cheap religion ahmdi.,quaid azam was right ky hindu muslim kabhi sth nhi rhy sgty aaj hindu apni hasli shakl dekha rhy hn. agar kisi muslim ny aisa kia hota to india media ki maa mar gi hoti pr ab nhi boly gy. aagy ka ky yehi bol dn gy ky mentally disturb tha or case khtm .#jamia,hindu sirf gooli ki zuban smjta ha,"afghanio ne tme hindu se bachaya,randi k aulaad tareekh paro tm wo ganda khoon ho,jo siko aour hindu ki rape se paida woe ho,tme kalima tho sikaya afghano ne,magar tmari gandi dna wai ranjeet sing wali a,randi k aulaad tm ne kah pana di,am pashtono ne di,apnay bio ko hera mandi",hamid mir ko chutiya bolny sy pehle tumhein kuch pocha jata ha
class2_batch007_sample011269,7,11269,2,Religious Hate,212269,216269,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,please sell up you yahoodi bastards,ye bat tum yahoodi ko bolo atankwadi tum ho jo musalman se nafrat ki aag me insaniyat ke sabse bade dushman yahoodi ko support karte ho ye log to face to face mara hai unlog chote bache ka upar bom feka kisi aurat ya admi bacha ko goli mar diya wi bhi waha ke civilian hi hai,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,oh yahoodi bastard
class2_batch007_sample011270,7,11270,2,Religious Hate,212270,216270,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,yes they are involved in bomb blast... halala and bakrigiri,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,"m firqa wariyat m nahi parhna chahta, muslims mjo ahktlaf hen wo apni jaga , lekin pichly 200 saal sy muslim is liye mar kha rhy hen k sunni shia wahabi dayobandi bla bla ,,yahodi or nasara ny na koi sunni mulk chora ha na koi shia,  wo bs yehi dekhtay ye muslman ha ..bs maro isk","not surprised comment came from ahmedi. tbh, i won't be surprised when some christians will argue that they r included in muslim category too. just bcoz they believe there is only one god.",yar apny tweet pr jo bta hua hai ab to ap ki maa behn k dusro ko ghar bhej do
class2_batch007_sample011271,7,11271,2,Religious Hate,212271,216271,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tum log yahoodi ho kisi ko shuck nahi hona chaheye bus kafi hogae musalmanon ko aur dhoka na dou👹,please sell up you yahoodi bastards,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,chhor bhen chod hrami hindu chhor esko😠😠😠,gandhi nein yahodi hai...
