production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason,stage2_max_similarity,stage2_mean_top10_similarity,stage2_nearest_real_text,stage2_nearest_real_similarity,stage2_pass,stage2_rejection_reason,stage3_pass,stage3_rejection_reason,stage3_duplicate_of,stage3_duplicate_similarity,stage3_duplicate_source
class4_batch005_sample030886,5,30886,4,Profane,431886,435886,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bc bb khatm ho gya but i cant move on,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,mein ne kaha tha usne bhi pakistan ki army ko dekh lii thi.. jitna time betha hua ha ye bc uske khud ka bacha hai ya koi aur hai,profane_batch_005.csv,29,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8915331363677979,0.8800932765007019,"ye bc kya predestination bana diya hai isko, khud hi beta aur khud hi papa? kuch to maryada rakhiye.",0.8915331363677979,True,,True,,,,
class4_batch005_sample030890,5,30890,4,Profane,431890,435890,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,dil sumbhal ja zra bhenchod,rt : bc koi bat nhi kr rhaa,profane_batch_005.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9242096543312072,0.917962372303009,rt : sab bhenchod r unki bhenein aik hi jagah pr.,0.9242096543312072,True,,True,,,,
class4_batch005_sample030892,5,30892,4,Profane,431892,435892,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhenchod bht kutti haaalat huwe we he bhai,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod ye mera pass time nhi tha aur yeh tweet karke apne hi jesy logon ko pata na chale,profane_batch_005.csv,19,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9071470499038696,0.9001734852790833,"yar this tweet is for those people who carry hate for me, yar me tum logon se kehna chahta hoon apne opinions ki batti banao bhenchod",0.9071470499038696,True,,True,,,,
class4_batch005_sample030896,5,30896,4,Profane,431896,435896,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod exams uff,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bc abhi tak ghusni ni karta koi,profane_batch_005.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.938584566116333,0.9308546185493468,zinda ha bc abhi tk tu b,0.938584566116333,True,,True,,,,
class4_batch005_sample030899,5,30899,4,Profane,431899,435899,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : bhenchod yeh baat nikliye.. ye larkiyan auratmarch ke liye pta nahi kyun rahe hain?,profane_batch_005.csv,16,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9198087453842164,0.9061437845230104,rt : sab bhenchod r unki bhenein aik hi jagah pr.,0.9198087453842164,True,,True,,,,
class4_batch005_sample030901,5,30901,4,Profane,431901,435901,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bhenchod what a goal!,nahi bhenchod yeh to sabse bada dard hai,profane_batch_005.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.92798113822937,0.9241398572921752,sahi bilkul bhenchod yahi sb chal raha hai,0.92798113822937,True,,True,,,,
class4_batch005_sample030903,5,30903,4,Profane,431903,435903,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,code bhee saaf karna hai abheeee bc,bhenchod wo raat bhi nahi thi na,profane_batch_005.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9606039524078368,0.94735848903656,bhenchod bht kutti haaalat huwe we he bhai,0.9606039524078368,True,,True,,,,
class4_batch005_sample030905,5,30905,4,Profane,431905,435905,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,bhenchod aaj sirf roneka mann kar raha hai,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,bauhat sardi hai bc,oooo bhen chod ab ye mera tweet hi mil gaya tha kuch mein kia hai,profane_batch_005.csv,15,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9204905033111572,0.8997732996940613,bc mujhe laga modi be asli main tweet kiya hai 🤣🤣,0.9204905033111572,True,,True,,,,
class4_batch005_sample030907,5,30907,4,Profane,431907,435907,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,nazar lag gayi bhenchod fuck this i knew it would never last,bhenchod what a goal!,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,i hate ors bhenchod,bhenchod pata ni ap kis ne kiya,profane_batch_005.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9426889419555664,0.9370059967041016,bhenchod bht kutti haaalat huwe we he bhai,0.9426889419555664,True,,False,Synthetic near-duplicate,class4_batch001_sample030083,0.9814046621322632,Round 1 accepted synthetic bank
class4_batch005_sample030909,5,30909,4,Profane,431909,435909,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",ooooohhh bhenchod,profane_batch_005.csv,2,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9125943183898926,0.9015960693359376,like its about fucking time bhenchod,0.9125943183898926,True,,True,,,,
class4_batch005_sample030910,5,30910,4,Profane,431910,435910,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bhenchod kya hai ye sb,bauhat sardi hai bc,bhenchod kahan phass gaya hoon,yar i'm still crying over you 😥❤️ bc jab tak apny mard ki bhi dhondi nai ho ga tab tak tu naa chod do,profane_batch_005.csv,24,False,False,True,False,False,False,False,,True,4,Profane,True,,0.905101716518402,0.892245888710022,ankhain dukh rahin hayn sir mein dard ho raha hay par bc nendh nahin aa rahi😒,0.905101716518402,True,,True,,,,
class4_batch005_sample030911,5,30911,4,Profane,431911,435911,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",i hate ors bhenchod,bhenchod what a goal!,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhen chod na karo mujhe,profane_batch_005.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9477349519729614,0.9370697140693665,yaar mujhe koi goli maarde bhenchod,0.9477349519729614,True,,True,,,,
class4_batch005_sample030922,5,30922,4,Profane,431922,435922,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,bhenchod kya hai ye sb,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod yeh sab tera baap kahan se le raha tha,profane_batch_005.csv,10,False,False,True,False,False,False,False,,True,4,Profane,True,,0.933952569961548,0.925383448600769,bhenchod hans raha tha abhi,0.933952569961548,True,,True,,,,
class4_batch005_sample030924,5,30924,4,Profane,431924,435924,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bc bb khatm ho gya but i cant move on,ye kuch nae mila bhenchod,profane_batch_005.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9616684913635254,0.949213206768036,yaar mujhe koi goli maarde bhenchod,0.9616684913635254,True,,True,,,,
class4_batch005_sample030926,5,30926,4,Profane,431926,435926,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,bhenchod 365 days chlta hain,profane_batch_005.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8978081941604614,0.8893393278121948,bhenchod kahan phass gaya hoon,0.8978081941604614,True,,True,,,,
class4_batch005_sample030929,5,30929,4,Profane,431929,435929,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,ajeeeeb bc 😒😂,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,mera jism meri marzi bhenchod ye shakal kahan se aati hai,profane_batch_005.csv,11,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9328663349151612,0.9248002767562866,bhenchod ye raat kabhi dhalti hi nahi.,0.9328663349151612,True,,True,,,,
class4_batch005_sample030930,5,30930,4,Profane,431930,435930,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,"rt : koi physics samjha de bhenchod,,,,",my entire neighborhood is making weird sounds bhenchod shaddi hai kya,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bc yeh 25 january ko nikla hai....,profane_batch_005.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8926963806152344,0.8856441378593445,bc celebration h ya beijjati.😂,0.8926963806152344,True,,True,,,,
class4_batch005_sample030931,5,30931,4,Profane,431931,435931,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,nazar lag gayi bhenchod fuck this i knew it would never last,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : ye to tum khud nahi bolo bhenchod,profane_batch_005.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.943789005279541,0.9310179948806764,rt : dil sambhal ja zara bhenchod!v,0.943789005279541,True,,True,,,,
class4_batch005_sample030932,5,30932,4,Profane,431932,435932,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bc bhi haqiqat ka ghar hai ab ye bhi shanti krni hi thi🙈,profane_batch_005.csv,13,False,False,True,False,False,False,False,,True,4,Profane,True,,0.941943883895874,0.9314695596694946,bc yeh nii tha kaha ke mere sath bhi badal jaa🙂🙂,0.941943883895874,True,,True,,,,
class4_batch005_sample030938,5,30938,4,Profane,431938,435938,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,code bhee saaf karna hai abheeee bc,neend aa rhi h bc main sone jaa rhi hu 😂,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod yeh kya hogaya h,profane_batch_005.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.959813356399536,0.9490755796432496,bhenchod kya hai ye sb,0.959813356399536,True,,True,,,,
class4_batch005_sample030939,5,30939,4,Profane,431939,435939,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,dil sumbhal ja zra bhenchod,rt : asa kon ludo khelta hi bc ....😇,bhenchod exams uff,ye tu bhi bc kehti hn jesa,profane_batch_005.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9435251355171204,0.9309996366500854,kya ho rha h bc ye,0.9435251355171204,True,,True,,,,
class4_batch005_sample030940,5,30940,4,Profane,431940,435940,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,ajeeeeb bc 😒😂,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,rt : yeh bhenchod nikalna hi chahte hein 🙄,profane_batch_005.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9392901062965392,0.92727392911911,rt : sab bhenchod r unki bhenein aik hi jagah pr.,0.9392901062965392,True,,True,,,,
class4_batch005_sample030941,5,30941,4,Profane,431941,435941,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rona araha hai bhenchod why am i such a clown why am i so unimportant,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,ye sai pata hai ya bhenchod nahi,profane_batch_005.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9547227621078492,0.9456619024276732,bhenchod ye kya hai,0.9547227621078492,True,,True,,,,
class4_batch005_sample030944,5,30944,4,Profane,431944,435944,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,ajeeeeb bc 😒😂,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bhenchod chalo bahar ja,profane_batch_005.csv,4,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9445584416389464,0.9312068819999696,bhenchod ye kya hai,0.9445584416389464,True,,True,,,,
class4_batch005_sample030945,5,30945,4,Profane,431945,435945,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod bht kutti haaalat huwe we he bhai,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,bc nhi mil raha,profane_batch_005.csv,4,False,False,True,False,False,False,False,,True,4,Profane,True,,0.952771008014679,0.9121953845024108,bc dil kr raha,0.952771008014679,True,,True,,,,
class4_batch005_sample030946,5,30946,4,Profane,431946,435946,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bhenchod exams uff,code bhee saaf karna hai abheeee bc,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bhenchod tujhy pata nahi,profane_batch_005.csv,4,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9511964917182922,0.9381017684936525,bhenchod ho tum😁😁,0.9511964917182922,True,,True,,,,
class4_batch005_sample030947,5,30947,4,Profane,431947,435947,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bc bb khatm ho gya but i cant move on,i hate ors bhenchod,bc mera friend ka number kr raha tha kis ko bola maine usko bola maine mujhe pata nahi,profane_batch_005.csv,18,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9111613631248474,0.8983930349349976,maine hilane k baat kar rha hu thand m itna kha.... a kaise hota hi pata nhi bc 🙈🙈🙊,0.9111613631248474,True,,True,,,,
class4_batch005_sample030948,5,30948,4,Profane,431948,435948,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i hate ors bhenchod,bhenchod aaj sirf roneka mann kar raha hai,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod kya maan liya tha??,profane_batch_005.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9398530721664428,0.931879997253418,bhenchod ye kya hai,0.9398530721664428,True,,True,,,,
class4_batch005_sample030949,5,30949,4,Profane,431949,435949,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,ajeeeeb bc 😒😂,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod mairi thand se phatt rahi hai,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,rt : ye baton ko samajh nahi nhi aata... bc ye tweets mat dekhna,profane_batch_005.csv,14,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9312239289283752,0.9103509783744812,rt : twitter par randi rona ka time hwa chata hi🤒,0.9312239289283752,True,,True,,,,
class4_batch005_sample030950,5,30950,4,Profane,431950,435950,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhenchod bht kutti haaalat huwe we he bhai,code bhee saaf karna hai abheeee bc,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : abhi tak humein kisi ne apne tweet pe bhenchod tag kiya hua na ???,profane_batch_005.csv,16,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9129244685173036,0.8904608488082886,rt : bhenchodo cricket ki tweets mat kro,0.9129244685173036,True,,True,,,,
class4_batch005_sample030959,5,30959,4,Profane,431959,435959,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,bhenchod kahan phass gaya hoon,bc bb khatm ho gya but i cant move on,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt :  bhen chod mujhe koi dard nahi hai,profane_batch_005.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9234426021575928,0.9131451845169068,rt : birthday wali feel hi nai arahi bhenchod,0.9234426021575928,True,,True,,,,
class4_batch005_sample030961,5,30961,4,Profane,431961,435961,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod bht kutti haaalat huwe we he bhai,hahaah bhenchod ye to nhi pata,profane_batch_005.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.956538736820221,0.9466554522514344,bhenchod bht kutti haaalat huwe we he bhai,0.956538736820221,True,,True,,,,
class4_batch005_sample030963,5,30963,4,Profane,431963,435963,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod kahan phass gaya hoon,bc bb khatm ho gya but i cant move on,rt : birthday wali feel hi nai arahi bhenchod,yeh raat nahin jaani thi bhenchod,profane_batch_005.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9553892612457277,0.9464002847671508,yaar mujhe koi goli maarde bhenchod,0.9553892612457277,True,,True,,,,
class4_batch005_sample030965,5,30965,4,Profane,431965,435965,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,nazar lag gayi bhenchod fuck this i knew it would never last,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",bhenchod kahan phass gaya hoon,bhenchod kya hai ye sb,bhenchod hu mera jism meri marzi,profane_batch_005.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9423730373382568,0.934933304786682,yaar mujhe koi goli maarde bhenchod,0.9423730373382568,True,,False,Synthetic near-duplicate,class4_batch003_sample030525,0.9857560396194458,Round 1 accepted synthetic bank
class4_batch005_sample030970,5,30970,4,Profane,431970,435970,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,i hate ors bhenchod,bhenchod kya hai ye sb,bhenchod bht kutti haaalat huwe we he bhai,bc bhen chod kya hai?,profane_batch_005.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9528197050094604,0.9095395803451538,bhen chod jinda kya hota hai?,0.9528197050094604,True,,True,,,,
class4_batch005_sample030975,5,30975,4,Profane,431975,435975,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod mairi thand se phatt rahi hai,dil sumbhal ja zra bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,nazar lag gayi bhenchod fuck this i knew it would never last,rt : chl tujhe maaf kiya hai bhenchod,profane_batch_005.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9314248561859132,0.9207158088684082,rt : dil sambhal ja zara bhenchod!v,0.9314248561859132,True,,True,,,,
class4_batch005_sample030981,5,30981,4,Profane,431981,435981,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rona araha hai bhenchod why am i such a clown why am i so unimportant,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : bhenchod humein makhan bhi nahi mila rahe,profane_batch_005.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9423335194587708,0.9266144037246704,rt : sab bhenchod r unki bhenein aik hi jagah pr.,0.9423335194587708,True,,True,,,,
class4_batch005_sample030983,5,30983,4,Profane,431983,435983,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod what a goal!,bhenchod wtf is this?,profane_batch_005.csv,4,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9319181442260742,0.9173790216445924,wtf is thisssss lineup bhenchod,0.9319181442260742,True,,True,,,,
class4_batch005_sample030985,5,30985,4,Profane,431985,435985,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,mjy pata nhi bhenchod apni tweets ko follow krta hun,profane_batch_005.csv,10,False,False,True,False,False,False,False,,True,4,Profane,True,,0.921711802482605,0.9155049324035645,bc mujhe laga modi be asli main tweet kiya hai 🤣🤣,0.921711802482605,True,,True,,,,
class4_batch005_sample030986,5,30986,4,Profane,431986,435986,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",bhenchod what a goal!,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod kya hai ye sb,rt : bhenchod this is not my fault,profane_batch_005.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.920022189617157,0.8853653073310852,"rt : bhenchod im done,untargeted",0.920022189617157,True,,True,,,,
class4_batch005_sample030987,5,30987,4,Profane,431987,435987,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,i hate ors bhenchod,ajeeeeb bc 😒😂,abhi tumhari maa ki chut marunga na bhenchod,profane_batch_005.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9546011090278624,0.9411654472351074,yaar mujhe koi goli maarde bhenchod,0.9546011090278624,True,,True,,,,
class4_batch005_sample030989,5,30989,4,Profane,431989,435989,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,rt : asa kon ludo khelta hi bc ....😇,bhenchod aaj sirf roneka mann kar raha hai,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod mein apne baap se pochta hun ki unke liye yaar tumhara jism tumharay marzi ka gya.,profane_batch_005.csv,17,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9221380949020386,0.9138444066047668,chalo beta ab bht pharwa li apni baaki kal k liye bhi kuch chor do randi ki nasal,0.9221380949020386,True,,True,,,,
