production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason,stage2_max_similarity,stage2_mean_top10_similarity,stage2_nearest_real_text,stage2_nearest_real_similarity,stage2_pass,stage2_rejection_reason,stage3_pass,stage3_rejection_reason,stage3_duplicate_of,stage3_duplicate_similarity,stage3_duplicate_source
class2_batch005_sample010883,5,10883,2,Religious Hate,211883,215883,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,pehle apni aurto ko halala se bachao ye bhi modi kar raha hai. agar sahi tum logo ka dna kiya jaye to pata nhi baap kon niklega,wow halala's product on fire as usual porkistaniðÿ˜‚ðÿ˜‚ðÿ˜‚,oy ahmdi kuty. tum log smjhty ho k is trah kr k hm awam ko pagl bnao gy?? beta bajwa ne tere jeso ko nanga nachana he sbr kr. kahi ni ja rha hmara army chief. tum logo ne agly 3 sal me ye duniya hi chor jani bajwa k dar se. ye army chief nahi pakistan ka muhafiz he.,kafir yahodi kafir hindo same thinking,teri maa ka yaar tha halala walo ne 25 lakh diye thay usko to tera baap bhe halala ke lode ne le liya,religious_hate_batch_005.csv,23,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9216439127922058,0.9149017333984376,"abbey halala ki paidaish, 5 baap ki aulaad. patthar baazi ke alawa kuchh kaam kara kabhi teri kaum ne ?",0.9216439127922058,True,,True,,,,
class2_batch005_sample010885,5,10885,2,Religious Hate,211885,215885,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,"malala the product of halala pehle burke se, halala se, bacche paida kerne se or gulami ki jindgi se to azadi lelo hindustaan se azadi to tumhare kukarm tumhe dilwa hi denge. kyuki terrorism failaoge to lat mar ke desh se bhagae jaoge. i am with my country and support caa, nrcðÿ˜‰.",halala ki padayish ho aap aur kya expect karenge hum aapse,that nigga was yahoodi he probably lied to all the employees,apni behno ka randi rona karwata hy kaha pakistan mein muslims ko aik sath hain. but you guys have no clue how many ahmediis and christians are being killed by sunnis and shias every day.,religious_hate_batch_005.csv,35,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8796837329864502,0.8730481863021851,chal na randi ! we have spiritual connection with supreme leader imam khamnae !  we have our hearts and souls for holy cities of najaf and karbala !  dont give a fck to wahabi chutiyas,0.8796837329864502,True,,True,,,,
class2_batch005_sample010886,5,10886,2,Religious Hate,211886,215886,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,well said.lanati hain ye qadyani kafir,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",is yahodi chor say koi ghalat nhi hota,religious_hate_batch_005.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8796571493148804,0.8655382990837097,yahoodi kabhi hamara dost nhi ho sakta,0.8796571493148804,True,,True,,,,
class2_batch005_sample010887,5,10887,2,Religious Hate,211887,215887,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,lanat abbtknews k khilaf trend bnane walye yazeedion pe r bibi k dushmano p bhi,kafir yahodi kafir hindo same thinking,yahodi agent qadyani chamcha,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,jb apne jesi halala ki paidaish mein niklta ho tum bahut hi barbar hote ho,religious_hate_batch_005.csv,15,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9368890523910522,0.9304798245429992,"tu to betha bhe kabul k bahir ha, apnay baap yahood ki nagri ma . tu kia hisaab lega begairat insan.   ham abhi zinda hain",0.9368890523910522,True,,True,,,,
class2_batch005_sample010888,5,10888,2,Religious Hate,211888,215888,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,qadiani ahmedi mirziee kaafir jo hen,pislam me media ka estemal kerna haram hai  halala ki paidais,abe jaana mullle sale bhikari !! halala k maje krwa apni maa ko,"rt : pakistan ki ahmaddiya muslim community ko barbarism ka ghalat naam diya tha or yehi kaha hota hai ""ahmadiya muslim""",religious_hate_batch_005.csv,21,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8812171220779419,0.8682708740234375,rt : upar ahmaddiya muslim niche simple hindu. chakkar kya hai guru ?🤔,0.8812171220779419,True,,True,,,,
class2_batch005_sample010891,5,10891,2,Religious Hate,211891,215891,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,madarchod muslaman ki kaum madarchod saalo ka imaan nahi hai bheno ko chod te hai bhen ke lode harmazaade uskiye apni  maa ki chut bhi chodta hoga aur chuswata hoga logo se saare musalamaan raand ki olad islam ki maa ki chut,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,hindoo wo qom ha jinper koi nabi koi kitaab nazil nahi hoi. ye to yahoodi se bhi bad tar hen,tmhe pata nahi jo yahodi ho,religious_hate_batch_005.csv,6,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9473500847816468,0.938663125038147,kuty wali to ise yahodi ki ho gi,0.9473500847816468,True,,True,,,,
class2_batch005_sample010893,5,10893,2,Religious Hate,211893,215893,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,dekh le madarch*d islam ka nanga naach..babri par fate hue bawaseer ki tarah bhaunk raha tha na..us par bhi ab apne manhoos muh se kuch hag de..blood cousins ke incest ki paidaish,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,please all muslims come one page and unite  insha allah   yahoodi isreal finished all,rt :    haan abhe yahoodi nay kahan takleef nikali usko,religious_hate_batch_005.csv,10,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9212243556976318,0.9129825830459596,rt :  kaafir ho jaayenge aaj se janaab,0.9212243556976318,True,,True,,,,
class2_batch005_sample010895,5,10895,2,Religious Hate,211895,215895,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,no no ...... hindu na kah mujhe ........islam bura maan jayega .......kaafir kah kaafir...,#khuda ki qasam agar mey hota tu zinda nahe bach sakta ta muj sey ye beghairat kafir yahoodi.,ab bhonk rhi hain k tere baap kisi yahodi agent ke pass shikhar chod diya tha .. jinke pas koi dum nahi hai 😂,religious_hate_batch_005.csv,24,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.913378119468689,0.9055246114730836,halala wale tu humkona bta 😂😂🤣 jab gyan nhi toh bhaunk bhi mat tu ye bta apne chacha ki aulad hai ya mohalley ka koi halalebaaz tha tera baap 🤣🤣😂😂,0.913378119468689,True,,True,,,,
class2_batch005_sample010897,5,10897,2,Religious Hate,211897,215897,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,q teri bhen ko chuda hy dewbandion ny ..harami ki nasal,hindoo wo qom ha jinper koi nabi koi kitaab nazil nahi hoi. ye to yahoodi se bhi bad tar hen,wehshi darandy easai yahodi hindo islam amanka ka mazhab,kisam haraami kehty ho,religious_hate_batch_005.csv,4,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9283933639526368,0.908389449119568,lanti hyn ye harami,0.9283933639526368,True,,True,,,,
class2_batch005_sample010900,5,10900,2,Religious Hate,211900,215900,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,#khuda ki qasam agar mey hota tu zinda nahe bach sakta ta muj sey ye beghairat kafir yahoodi.,chhor bhen chod hrami hindu chhor esko😠😠😠,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,sali muslims randi. jihadi sali,jis ny ye kahta ha jo humain goli maary ga wo harami hai..,religious_hate_batch_005.csv,13,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9377180337905884,0.9337633848190308, safi ki maa ne haram ki aulad jani thi.,0.9377180337905884,True,,True,,,,
class2_batch005_sample010917,5,10917,2,Religious Hate,211917,215917,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,uff pakiza muslim randi 😉😍,"tum vahi karo jo aata hai ,namaz or bakri chudai","gau mutr peeyo tum log lodu awkat bna phir aake muh lag, randwa saala",well said.lanati hain ye qadyani kafir,#sacha_shukla #bb13 #biggboss13   teri maa ki chut mein tu tere baap ke jaise halala wale kya bhi karti ho,religious_hate_batch_005.csv,19,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.912778377532959,0.9021633267402648,halala wale tu humkona bta 😂😂🤣 jab gyan nhi toh bhaunk bhi mat tu ye bta apne chacha ki aulad hai ya mohalley ka koi halalebaaz tha tera baap 🤣🤣😂😂,0.912778377532959,True,,True,,,,
class2_batch005_sample010921,5,10921,2,Religious Hate,211921,215921,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kaafir tujhe kuch nai malum,"obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,hey are fighting amongst each other. #bajwa is compromise candidate. thats only reason why he a ahmadiya is a coas.,yahoodi khan,religious_hate_batch_005.csv,2,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9255035519599916,0.8819799423217773,laanat yahoodi khan par,0.9255035519599916,True,,True,,,,
class2_batch005_sample010924,5,10924,2,Religious Hate,211924,215924,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jisko bhi hindu ki chudai par shak hai to ek baar mujh se chudwa kar dekho sab bhram dur ho jayega,"hogai izzat? mera jism meri marzi jc ghaleez or ghatiya terminologies hamare muslim muashrey me dene ki koshish me aapki so-called,vahiyat or ikhlaq se giri support ko khud ne hi reject kardiya.  apne yahoodi gods ko khush krne k liey kuch or karien",that nigga was yahoodi he probably lied to all the employees,poocho hamarai imam sai kai quran mein kaha likha huwa hain aisai ye sirf yahodi khanzeer logo ki chaal hainmuslims ko badnaam karkai liye  zara socho na tumharai hinduism ko badnaam kyun nahen kartai islam kai peechai kyun parai huwai hain zara dimagh ko khol kai socho,yaar woh yahoodi kia tha,religious_hate_batch_005.csv,5,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.951955795288086,0.9445643424987792,ye sour hud yahodi ha,0.951955795288086,True,,True,,,,
class2_batch005_sample010927,5,10927,2,Religious Hate,211927,215927,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tm jeso ki jb g**nd mari jaye na fir tm log thek rehty ho bc k bachy jb wo yahoodi lanti marty hn na wo muslim dekhty hn air kuch ni dekhty baki tm na toh apni pesh krni hoti ha unhy.,wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,tery jesa jesy qadyani yahodi agent bhi nahin jae ga jo hmara desh ke baare mein hamid mir aur yahoodi imran chore zakat khore yahodi agent ko badnam kartey he,religious_hate_batch_005.csv,30,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.929552972316742,0.920772671699524,ye amriat nahi to or kia hain bajwa harami ko ess ka hisab dana ho ga imran yahodi agent ub tm talba ko rok k dikao ub talba teri kameez utarey gee wait kar,0.929552972316742,True,,True,,,,
class2_batch005_sample010930,5,10930,2,Religious Hate,211930,215930,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"just the ten thousandth ""isolated"" instance of christian /jewish/hindu/ahmedi places of worship being attacked by crybabies who themselves can't handle some nutcase burning a book full of fiction stories.",jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,hey are fighting amongst each other. #bajwa is compromise candidate. thats only reason why he a ahmadiya is a coas.,jin k sath jo yahoodi gandu hai unki shariyat ka dard nhi hota,religious_hate_batch_005.csv,13,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9382328987121582,0.9287790060043336,niazi bajwa bhai bhai qadiyani yahodi ne ghdari say hakumat bani,0.9382328987121582,True,,True,,,,
class2_batch005_sample010932,5,10932,2,Religious Hate,211932,215932,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,uff pakiza muslim randi 😉😍,kabi bi nai jo sakta ya shia log pora ka pora yahodi hn,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,aye yahudiyo jitna zulm karna hai kar lo in sha allah woh din bhi zaroor aayega ke tumhe chun chun ke maara jayega yahan tak ke tum darakht ya pattharoñ ke piche chhup jaoge to bejan chizen bhi kahengi yahan yahoodi chhupa hai.hadees ka farman hai ho kar rahega #israeliterrorism,jb tk baz ni ajata tab tak tere baare mein soch raha tha ke tu yahodi agent hai..,religious_hate_batch_005.csv,18,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.918307363986969,0.9123031497001648,yahoodi agent ki shakal dekhi he ak gadhe jesi shakkal ko aap chand se mila rahi hen salute krta hun aapki ghattiya soch ko😁😁😁,0.918307363986969,True,,True,,,,
class2_batch005_sample010936,5,10936,2,Religious Hate,211936,215936,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ye insan ik chaaal haaa dostoo .........zra smj k chliye gaa...sb jaanty hn qadyaani kaafir hn ......ye sb k sentiments gain kr rhaa haa......bad me ye apna chehra dikhiye gaaa fasad kii shkal me.....in chaaalo sy hosyar rhy baseerat paida kry sb apny andr.. shukria...,"rt : q. woh kaun si qome he,jis ne such bhi bola phr bhi jahnum mein jayegi? ans: yahoodi or nasara qome. shahid sindh",bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,abey bhenchod halala ki baat karna nhi ati,religious_hate_batch_005.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9505273103713988,0.9333314895629884,bhai ye halala ki aulad hi,0.9505273103713988,True,,True,,,,
class2_batch005_sample010939,5,10939,2,Religious Hate,211939,215939,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,is cult  mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia karte hain takey ragister se naam na kut jaye,"ye manhoos hinduon ki diwali k chakkar mai har jaga ki aur quality kharab hogai, bharwe",jisko bhi hindu ki chudai par shak hai to ek baar mujh se chudwa kar dekho sab bhram dur ho jayega,teri maa ka yaar jaisa haramzada muslim hi hota hai tu,religious_hate_batch_005.csv,11,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9307084083557128,0.9245451092720032,chutiye halala ki upaz tu hai mein nahin isaliye tujhe zyada pata hoga,0.9307084083557128,True,,True,,,,
class2_batch005_sample010945,5,10945,2,Religious Hate,211945,215945,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kabi bi nai jo sakta ya shia log pora ka pora yahodi hn,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,typical muslim randi-rona taqia.,tmri taraj animals ki potty n khate... tm jaake  bomb fodo jaake.......halala ke masala.  niklo.. yaha tm atankiyo k liy jagah ni h bhai. yaha atank n failaooo,ahmadiya or ahmedi hmse pore ghareeb hain,religious_hate_batch_005.csv,7,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8801180720329285,0.8645433187484741,lekin ye ahmaddiya hai,0.8801180720329285,True,,True,,,,
class2_batch005_sample010947,5,10947,2,Religious Hate,211947,215947,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,iran shia mulk ha or ye munafik log han,aor hamary hkmran in k sath mily huy en ....yahudi aor hindun hmary sb sy bry dushman en,jahil k bachy kahan likha h k gair mazhb sy nikaah jaiz ha... tmari gand me jo keera ha wo nhi merna... khoty khany waly... yahoodi kahan sy hogaey ahle kitaab ....tm.b yahoodi to nhi,yahoodi kabhi hamara dost nhi ho sakta,pta chlty han hum ny dekh k tumhary dusro ko halala kiya krti thi..tum yahodi ho,religious_hate_batch_005.csv,16,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9335846304893494,0.928827464580536,hame apny qaid ki asliyat ka pata ...tum zara pata kari apny niyazi ka is yahoodi againt ka,0.9335846304893494,True,,True,,,,
class2_batch005_sample010948,5,10948,2,Religious Hate,211948,215948,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kadiyani kafir thay hain aur hamesha harain gay. ye dajjali fitnay ki ek kari hain. aur inkay supporters hum main bhe jo chupay howay hain wo bhe khanzeer kafir he hain. lannat beshomar kadiyanio pr.,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,tm jeso ki jb g**nd mari jaye na fir tm log thek rehty ho bc k bachy jb wo yahoodi lanti marty hn na wo muslim dekhty hn air kuch ni dekhty baki tm na toh apni pesh krni hoti ha unhy.,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,rt : mulla ne kaha tha k tm khud se pochlo k tm haramzady hain,religious_hate_batch_005.csv,15,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9063134789466858,0.8849983215332031,rt : haramzaady hain zong waly😤😤😤,0.9063134789466858,True,,True,,,,
class2_batch005_sample010950,5,10950,2,Religious Hate,211950,215950,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tmri taraj animals ki potty n khate... tm jaake  bomb fodo jaake.......halala ke masala.  niklo.. yaha tm atankiyo k liy jagah ni h bhai. yaha atank n failaooo,"huh wut you say u imbecile, i shat on you...toh toh toh kaafir",aor hamary hkmran in k sath mily huy en ....yahudi aor hindun hmary sb sy bry dushman en,"pta nhi kon si uni se graduate hote ho aap log jnha aesi wahiyat education di jati hðÿ˜‚ðÿ˜‚ðÿ˜‚ halala, gazwa-e-hind, camel urine or pta nhi kya kyaðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ‘ðÿ»",allah khuda haalat ka kam ni kr raha or tu ab apni behno ko bhi halala ki paidaish kar rahega,religious_hate_batch_005.csv,20,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9426525831222534,0.9366737604141236,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,0.9426525831222534,True,,True,,,,
class2_batch005_sample010951,5,10951,2,Religious Hate,211951,215951,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,israel yahoodi sabse bade atankwaadi hai,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,no no ...... hindu na kah mujhe ........islam bura maan jayega .......kaafir kah kaafir...,shia kaafir hai aur hum naam k musalmaan.,allah ki bat kr rha ha jo yahodi hain unko tere jaise qatal karne ko naseeb ho,religious_hate_batch_005.csv,17,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.951945424079895,0.9392727017402648,allah pak buhat jaldi yahoodi khan ko dozakh me aalaa muqaam atta farmaye.  ameen sum ameen,0.951945424079895,True,,True,,,,
class2_batch005_sample010952,5,10952,2,Religious Hate,211952,215952,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,lul bukhari ye tum nahe tumaray yahoodi or hindu thuku bol rahay hain jin ko army sey bahot hi zeda takleef hai...🖕,please don't share his obnoxious face to me. below is the image of the book rohani khzain from ahmedi's official website see what your evil messiah has declared god but you had said you have read the books of mirza and accepted him mehdi may god give you hidyath,"malala the product of halala pehle burke se, halala se, bacche paida kerne se or gulami ki jindgi se to azadi lelo hindustaan se azadi to tumhare kukarm tumhe dilwa hi denge. kyuki terrorism failaoge to lat mar ke desh se bhagae jaoge. i am with my country and support caa, nrcðÿ˜‰.",please sell up you yahoodi bastards,haan mujhy pata chale ga tum logon ko jo islam ka nazar ata hai wo yahodi agent hain aur wo qadiyani,religious_hate_batch_005.csv,21,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9346516728401184,0.9312599301338196,tw imran yahoodi ki biwi khatoon e awwal hai kya tm logo ko matlb bhe pata hai khatoon e awwal ka,0.9346516728401184,True,,True,,,,
class2_batch005_sample010953,5,10953,2,Religious Hate,211953,215953,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..,chal fosdi ke mohammad kabile wale ki halala ki aulad,please sell up you yahoodi bastards,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,abe chutiye halala se hogaya tha bhenchod,religious_hate_batch_005.csv,7,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9513781070709229,0.9357993006706238,bhai ye halala ki aulad hi,0.9513781070709229,True,,True,,,,
class2_batch005_sample010954,5,10954,2,Religious Hate,211954,215954,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,please don't share his obnoxious face to me. below is the image of the book rohani khzain from ahmedi's official website see what your evil messiah has declared god but you had said you have read the books of mirza and accepted him mehdi may god give you hidyath,"obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",sali muslims randi. jihadi sali,"pta nhi kon si uni se graduate hote ho aap log jnha aesi wahiyat education di jati hðÿ˜‚ðÿ˜‚ðÿ˜‚ halala, gazwa-e-hind, camel urine or pta nhi kya kyaðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ‘ðÿ»",bharwe sher ka beta yahodi agent imran chore zakat khore yahoodi agent.,religious_hate_batch_005.csv,12,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9414438605308532,0.9231470823287964,yeh harrami pti main hain saray chore zakat khore yahodi agents,0.9414438605308532,True,,True,,,,
class2_batch005_sample010956,5,10956,2,Religious Hate,211956,215956,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"path of cruelty , path of violence, path of halala , path of tripe talaq, path of marrying 6 years old aisha,path to discipline their wives by beating them,path of hurun,path of apostasy,path of punishable apostasy, path of beheading. what a pissful religion izlam is ðÿ‘",kisi randi maa ki olad ap ki hindu aurtain jab pooja karti hn tab wo bagwan ka lund mounh me b leti hn?,abe mc mein bheju teri maa cow ka photo kat te hue bc. chod teri tarah andhbhakt nhi hu aur nhi illiterate.. go and drink cow piss.,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,apni beti ko chod denge isse phir harami ho jaoge,religious_hate_batch_005.csv,10,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.941483736038208,0.9369730949401855,isko kr do qatal harrami khinzeer ki aulaad👊👊😠😠😡 mujhe dafa kr tu,0.941483736038208,True,,True,,,,
