production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason,stage2_max_similarity,stage2_mean_top10_similarity,stage2_nearest_real_text,stage2_nearest_real_similarity,stage2_pass,stage2_rejection_reason,stage3_pass,stage3_rejection_reason,stage3_duplicate_of,stage3_duplicate_similarity,stage3_duplicate_source
class3_batch007_sample021327,7,21327,3,Sexism,322327,326327,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,aaaahhhhhh bhenchod.....jese tere is mangalsutra ki sahi jagah tere gale me nai balki mere mote kaale lund pr he.... vese hi tujh jesi chudakkad kuttiya ki jagah kewal mere pairo k niche he saali.... chal inbox me aa.....,ye randi ki naslon,sexism_batch_007.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9294999837875366,0.921640694141388,randi gandi imran ki bandi,0.9294999837875366,True,,False,Synthetic near-duplicate,class3_batch002_sample020356,0.9839330911636353,Round 1 accepted synthetic bank
class3_batch007_sample021328,7,21328,3,Sexism,322328,326328,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"aurat ko islam nai galat lagta, ap log lagtay ho jo ye boltay hain k agar aurat ka rape hua to wo uski galtie usne sar par dupatta nai kiya us banday ki nahi wo bechara kesay control karay",tum jesi ghatia aurat ka kam hi ni hai media par.kisi kothhay pe ja aur ulta late ja ke.begherat,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,teri chut me sabhi bhaiyo ka lund reply de randi,ye randi chutiye,sexism_batch_007.csv,3,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9513844847679138,0.9395464062690736,kuti randi,0.9513844847679138,True,,False,Synthetic near-duplicate,class3_batch006_sample021002,0.982418954372406,Earlier accepted Round 2 synthetic
class3_batch007_sample021392,7,21392,3,Sexism,322392,326392,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",70 saal ka mard is better than a 30 year old hijra😅,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,abey randi,sexism_batch_007.csv,2,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.8981513381004333,0.8893114924430847,aby nikal na randi,0.8981513381004333,True,,False,Synthetic near-duplicate,class3_batch001_sample020062,1.0,Round 1 accepted synthetic bank
class3_batch008_sample021430,8,21430,3,Sexism,322430,326430,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,apni behn ko bhejo gay na aurat march me??,teri maa ka yaar ha ye hijra,sexism_batch_008.csv,7,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9349147081375122,0.9251245260238647,teri ma ki saali raand ,0.9349147081375122,True,,False,Synthetic near-duplicate,class3_batch005_sample020988,0.9826269149780273,Earlier accepted Round 2 synthetic
class3_batch009_sample021621,9,21621,3,Sexism,322621,326621,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,70 saal ka mard is better than a 30 year old hijra😅,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,bhenchod randiyo ki nasl,sexism_batch_009.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9275252223014832,0.9193790555000304,benchod randi ke aur marege tumhe smajhe,0.9275252223014832,True,,False,Synthetic near-duplicate,class3_batch003_sample020572,0.9818142652511597,Round 1 accepted synthetic bank
class3_batch009_sample021642,9,21642,3,Sexism,322642,326642,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",abey randi kutta,sexism_batch_009.csv,3,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.895430326461792,0.8904668688774109,randi hai to randi,0.895430326461792,True,,False,Synthetic near-duplicate,class3_batch006_sample021182,0.9802291393280029,Earlier accepted Round 2 synthetic
class3_batch009_sample021741,9,21741,3,Sexism,322741,326741,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,you are just girlfriend material no one wants wife like you. itna jism jo sirf admi apni bivi ka dekhta h  apka to sary jahan ne dekha h,bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,ye randi ki nasal,sexism_batch_009.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9525505900382996,0.9299468994140624,chup randi ki nasal,0.9525505900382996,True,,False,Synthetic near-duplicate,class3_batch006_sample021043,0.9807897806167603,Earlier accepted Round 2 synthetic
class3_batch010_sample021802,10,21802,3,Sexism,322802,326802,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,tum jesi ghatia aurat ka kam hi ni hai media par.kisi kothhay pe ja aur ulta late ja ke.begherat,70 saal ka mard is better than a 30 year old hijra😅,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,"aurat ko islam nai galat lagta, ap log lagtay ho jo ye boltay hain k agar aurat ka rape hua to wo uski galtie usne sar par dupatta nai kiya us banday ki nahi wo bechara kesay control karay",randi rona,sexism_batch_010.csv,2,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9224286079406738,0.9085870981216432,yo randi,0.9224286079406738,True,,False,Synthetic near-duplicate,class3_batch001_sample020002,1.0000001192092896,Round 1 accepted synthetic bank
class3_batch010_sample021965,10,21965,3,Sexism,322965,326965,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,apni behn ko bhejo gay na aurat march me??,oye randi,sexism_batch_010.csv,2,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9405175447463988,0.9130712747573853,yo randi,0.9405175447463988,True,,False,Synthetic near-duplicate,class3_batch003_sample020403,1.0000001192092896,Round 1 accepted synthetic bank
class3_batch011_sample022051,11,22051,3,Sexism,323051,327051,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,70 saal ka mard is better than a 30 year old hijra😅,randi rona kar lo,sexism_batch_011.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.937781810760498,0.9241811633110046,hamse chudwa le randi aao,0.937781810760498,True,,False,Synthetic near-duplicate,class3_batch008_sample021581,0.9914337992668152,Earlier accepted Round 2 synthetic
