soch lo avi suggestions kon day ga, pictures insta size kon karay ga ratain jaag kar dukhray kon sunay ga phir aap kay??😌	1
jis jis ko 3rd year main joosh charha ha mulk ki voluntarily khidmat karnay ka wo aram sy ghar bethain. humain proper history tak leni nahi aati pandemic fight karnay chalain hain. don't be a burden to trained doctors there. they already don't have enough ppes. they dont need you	1
video ke liye link open kary 	1
nawaz sharif ko bhool jao. he will not come back until pti. govt. de thrown or perished. nafees banda hi jail me nahi rah sakta.	1
han na kisi qabil ban gya hota to behn ka bojh hi halka kar deta	0
fatehpur layyah main pehli bar itni bari mehfil ka ineqad kya ha  design by:zahid digital printer  call. 03067793239	1
 aab aap multan ka ragra nikalain ausy support jar ka😂😂😂😂😂😂😂	1
persecute muslim lmao they are thriving like any other community in india. just give ahmedi their freedom then talk about muslim og anywhere else	1
 na milo koi zrori hy..😜😂😆	1
yeah u ryt but i’m innocent ek dafa dekha 😁	1
sara hi kanjran da tabbar lagda mia ne tuhadi bhen nu land dita he madar chod ki aulado youthio bharwo pti k dallo lanat ho tum per	0
janty ho dukh kia hota hai khud ki tweet p kisi or k setting hoty dekhna😪😪	1
 congrats. allah mazeed kamyabian day or aap apnay nikay putar  ki khushian daikhain sari life. ameen	1
rt : awara yahodi qadiyani hakumat aur chwal niazi hakumat lant ho aur in ki spoter per bi lant 	2
maybe waha ata ha jaha koi umeed ho.....  jaha umeed khatam ho jy tw bs 🙂💔	1
jaisa doodh waisa makhan....waziristan walay bhen bhai bhi itnay hi paray likhay hein jitna yeh namonaa :)	0
rt : birthday wali feel hi nai arahi bhenchod	4
twitter me akar insta insta bhaunk raha hai 😂😂😂pure tatti	0
 ho sakta hy aab e zamam ho.. kya pata.. saleem safi sy pochian us ny chakh k dekha hoga.. ss to definitely ba wazu hoga..	1
why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod	4
#zeenahindarega darna bhi nahi chahiye aap sach ke saath hain sudhir ji	1
is ki maa ki rakh btata is ko to😤😤😤	0
sir allah aap ko hemmat aur taqat dein aameen	1
  aby saly yai meri bhabhi ha teri nhi	1
 nah main is barey main ap nhi bol raha ap koi motivational batao us pr baat krtey	1
patjhar mein jou phool murjha jaaty hen woh baharon ky any sy khilty nhin.... kuch log jou yun hi bichar jaty hen woh hazaron ky any sy milty nhin...✖️	1
paisa unho na penkna ha ka pcb na 😂	1
bc tum to ab puncture bhi mahnga lagate ho. to tumhe kya dard hi.	0
kisi gashti mah k bacahy han bc randi ki aullad hai itna zulam bc 1 muslman per. inah di mah dah phuda  ik ik ko pakr kar bc ulta latako bc gashti dyo bacho😡😡😡😡😡😡😡😡😡😡😡😡😡😡	0
ye kya chutiyaap dekh liya meine subah subah??? haraamkhoron ki bateesiyaan nahin band ho rahi. lanati kuttay saaley.	2
sara cover hogya na is mein 😜	1
 lanat hy esi soch py jo aurat ko badnaam aur uska taqdus pamaal krny ki nakaam koshish ki ja rhi..	1
 jis trha tujhe chaha koi chahe tu bhul jana mjhe	1
rt : aap sab ko rona aaye ga agar hum bata dain keh humara sadiq farewell kese krwata hai :(:	1
 ma 3 month say 7 lenay ka soch rha ho or pasay ni ho rhy 7 kay tujhy lay do	1
 ye sara kam twitter pe hoga ya real main?	1
hahahahhahahah😂😂😂 phudi da gandu. se hien yeh chutiye bangali kutte	0
dunia ha janab jo ek dafa kro marty dm tk loog ni bholty	1
 ji meri ghr me jo aaj ldayi hui h agar meri galti h to mujhe maaf kardo msg please maaf kardo papa..	1
areyyy haramkhoron ab to aankhen khol lo..tharki kahin ke..saale fans sidharth ke..aur gaand sidnaaz jaise fake cheez ki chaatne lgte hain..bc shenaaz waalon mein itna dum nhi hai ki 118k tweets krlen..ye saale saanp paale hain sidheart mein hain ..saale fekkkkuu hain saare bc..	0
 🤣shukur hai yad nahi 🤪 warna masom dil ko aur kitna tabha karna😝😜	1
  bc tujh jaise logo ko jute se marna chahaiye akal ki andhi 😂 #naxali #urbannaxal	0
aik to college walo ka koi deen emaan hi nahi hy , hrr hafte monthly test ka dhong rachaty hy bharwe	2
hahahahah mr. chips parhi ha humne😀	1
haan bharwe tu hasan mohsin k nikal jo teri maa kay khusse main choda hai	0
 aapny aurat ka case mazeed kharab kardia ha i am sorry	1
i like how jo khud logoun ki bari egos honey pe unki lerahe hotey hain unki apni ego sabse bari hoti hai. jispe unki koi ley tou rotey hain uspe baqioun ki itni confidently lerahe hotey hain matlab wtf bhenchod	4
    we should have a mard march cause feminists are blocking him?😂😂	1
2018 se approved hai yeh 	1
anyone jo crush k qabil ho?  🤷‍♂	1
maa ki tarbiyat he bta rhi ha.  kaisa laal paida kya ja jo 1 genral store tu chala nhi saka or mulk chalany walay k baray mayn batyien kr rha ha. the one and only saleem tafi   	0
aap ko paisay jo parney lgey 😃🤣	1
hum sy toh na ho paye ga😂😂	1
oyeeee hoyeeee is watsapp group ka jo hal ho eha hai naaa aj kal mai apne bhai ko khta thaaaa bc inqlab ka nara chor do lekin nai paa jii jinada khamday o ona ty ni bhonkna cahahye da	0
jinnah chutiya bhenchod namard ,hijado ka fauj khada kar diya pakistan usme se ye maadharchod unka sardar bana hai teri bhen ki chut ghafoor	3
bhenchod kahan phass gaya hoon	4
 ohhh bhai hai yai sach mahngai apne arooj per hai.... bilawaja check bill's of electricity gas every dear	1
hahahaha eski ma ka sali randi ki aulad h ye	0
if you born as shia, ahmedi then india is a best place to born. you can practice your religion without any state discrimination.	1
sir charsi kehta hai jo maza marnay mn hai woh maza jinay men kahan 😂😂😂	1
😂😂jbh bhenchod 3no din farigh gye mere tu	4
huh wut you say u imbecile, i shat on you...toh toh toh kaafir	2
bharwe awaz ari hai ???	0
     orat par sadiyon mn eik bar guzarti hai wo ro ro k sab ko sunati or sadiyon tak btati rehti mard chup kr k mar jata kabhi sadiyon mn eik bar uska tamasha banda hai❤️	1
toh allah kyu kehta hai jo islam ko nahi maanta woh kaafir hai..usse maar/bhagaa do?	1
   mullo ke sath tu rah... me brahmin hu or yahan mulla kaha se aaya beech me 😳 kuch bhi discussion ye hai ki engineers ka kam road se gai or sand hatana nahi hai 😡 pehle topic par dhayan do ye nahi sirf bolna hai	1
  cheema sb ptm walay kmzkm mulk k wafadaar to rahen na k afghanistan k is par unky sath hain k huqooq ki baat kren!	1
rt : #mediastayunbiased jab media ke hath bara paisa lag jaye to...  pakistan ko botti ki trhan noch noch kar khaty hain.	1
jo laga dekh kar wahi bola hai	1
teri maa ka barwa hai altaf aur modi teri maa ka yaar bc	0
 l pe charo ghaddaro	0
gaan se akhrot todne ka task diya tha. he did it.	1
"whatever you give them, they will never be happy and ask for more and more. ye victimhood and entitlement ka ""rundi rona"" kabhi khatm hone wala nahi. #jnuvoilence"	0
bol be khati ravi hijde .... ek behan toh gyi teri , chudwate chudwate mar gyi bahanchod... dusri wali behan bhej teri jaldi. ....	0
 to tumhn yh kaha s pata k khushia charhi hui🙄	1
 sab pta h 😂	1
 hr chezz h btayen ap k liye kia paish kiya jaye😂	1
saali jo religion ki kadar na kree emotions ki kya kreingh	0
jbhi to sbse nfrt hogyi .. phattu saale	0
"i laughed. ""what the fuck are you laughing😂 at?!"" at 😂🤣you, maadher chod, teri ma ki choot. ""oh, where did you learn this language from 😱, pakistan 🇵🇰?"" it's okay, if you don't understand it. i'm not going to teach it to you.👩‍🏫 ""your house is going to blow up."" 🏡💣💥"	0
50 rupy kaat, overacting k bc landy d adriana grande 😂😂😂 #psl2020	0
 tmhen ghusa ana is acha ... that's it	1
iss baat pe koi nahi sochta. they literally put cones to teach land ethics but this khanzeer qoum wont learn.	0
ma nai dekh rh😂	1
har jagah dhamkaa ke le liye bc	4
ye he hai pakistan ki kadawi suchayi. bhai imran tere pass 2 he options hai ya to tu pakistan chod de ya to pakistan tujhe chod de 🤣🤣👍	0
shrif family ka 1 or pol khol gya landan ka falts jo ka un ka motbik 2006 ma lia gya hn ohh 1992_93 sa un ka pass han	1
bhenki lodi saboot deeeeeee randi	3
jahan apko lagy k apki jgha nahi hai wahan logon ko aagy pechy dhaky mar kr jagha bna lein. es mein emotional hony wali kya bat hai🙊	1
  samjha toh dunga bas ye mat bolna evm hack ho gai	1
 ye sid fan dunia k sbse bade chutiye h  inko zindgi m smjh ni ayegi... ..big boss kya ho rha h . .nallo k fan nalle...  🤣🤣🤣 #mahirakapappuparas	0
period me chudai karne se koi nuksan to nahi	1
bht afsoos hota hy is soch par k dusry ny  galat kiya hy to ab ap b galat karo gy,,,,, o bhai such k sath jeo,,,  imran ko to ap yahodi kehty hu par ap to deen waly hu kuch to socho islam k bary my kya asar jae ga	1
#patriotstrustimrankhan agar nawaz shareed k9 bhir jane diya to ia  ko jootay parrein ge jb b logo me jaye ga! mujhe nazar aya to zarur joota maaru ga! the least i can do!   judges aur generals ko b jootay maaro ye sb isi like hain! beghairat bezameer ghaddaaar!	0
  bhai ye sab kaise hojata hai?	1
ary randi b mn teri amma ko e smjhta hu yani mn tera bhai hu pr mn bra bhai chod hu bch k ryio😂😂💖	0
gand mara bhenchod	0
go niazi go yahodi	2
 kuch nii hum ne kyaa chahna	1
 kuch nahi hua mujhe	1
saaf dikhhai raha hai, iss aurat peh english jin ka saya hai 😀	1
 hahahhahaha yar shadi k liye leave li hogi na 😂 aur ghar me krne ko tou bht kuch hai🤣🤪	1
yeah aink wala dado abusing krta hijra net par baat kar is ki lee kaal mai bhot hijra hai yeah😂😂😂	3
chup kar madarchod gashti ki nasl randi ki pedawar gandgiri ki malika gand pakar idhar apni	0
dr sahab: kafi bechain hain aap shadi ki liye?  mahjabeen: han aur nhi to kiya itne sarey kapry, jewellery, joty, duppate milengey, parlor se tyar hongi aur to tasveeren bhi khenchein ge, dostein bhi aaengi! 😂😂 #pyarkesadqay	1
karachi kashmir tu bari bat hai aik inch b le k dekhao ap tumhari okat kia hai abhi nandan ko ro ro k manga tha k ni tum ne ase hi ab india ka bhi endia hone wala hai.kutya.	0
 besharam to ab wo hain jo ab bhi in k followers hai	1
 ni... feb se prhna meny so is lia 1 more day 😌	1
 mujy lga shyd neend mai thi😂😂😂😂😂 aik ankh sy daikh rhi thi shyd😂😂😂😂	1
farhan khurrak tera wazir e azam kiya hijra ha jiske 7 arab =50 rupee huwe	3
 ye tm jo kh rhi ho ye tek h tm muslim ho tera mzhab tje ijazt dita h nnge sir vedio uplod krne ki muslaman orten kbi ye nara nh lga skti agr une apne rab pe yaqeeen h to.. phly apne greban me jhnko shem on u	2
manta hai na ki tera baap hu... jaa beta aakhri maal phuk or so jaa	0
hmm tera baap tha na woh.	0
lanat tuj harami par. pakistan me tum jesay begheraton ki kami ni.	2
hi khalim, humain iss hawalay se aapki madad karna chahte hain.kindly dms main hamaray sath apna number aur mukammal location share kijiye. shukria! 🙂	1
rt : #asim 2 #shehnazgill :- mujhe mere baap n pathar ka bnaya h in baato se m hurt nahi hota.  me:- then why u were showing ever	1
tu sach much shaitan ki  paidaish ha.your channel continuously ran the news for an hour .	2
jee lekin wo paisey nhi phaink rahay, inko properly utilize ker rehey he corona se fight ke liey. agay aap ki merzi sis.	1
 kiya ap apni sister ko raat ko akely bahir jany dein gy? akely kahi out of city? nahi na kiun? kiun k halat nahi theek. or ek aurat to ye sub kar nahi sakty obviously ap mard k dar se he roky gy na????	1
jo loot rahy hn aur kar kuch nahi rahy onko bolo, aik extension k liye poray nizam ke maan behn karny walon ko ghaliyan do, yehi tu wo laanat ha jis ny is system ko barbad kar dia ha, jub waqat pora ho ghia ha tu jao maro kam karo, aik pm 2 sal poray nahi kartabti katny a jaty hn	4
abay saalay tujhe block krta hu ruk 🤮	0
  madam aap single hona madam isiliye 😂😂😂	1
aurat ko azadi nh  aurat ko rights chahye  or yh wo baat h js mn 80% male women ko support b krty hn ...  what a cheap agend behind all this azadi march . #auratazadimarch	1
makkar jhotay haramkhur  corrupt  besharm and beghairt  kutti kee nasal	0
"gustakha r beghairat hai tariq jameel is beghairat ny sayiduna hazrat yusuf ""alaa nabiyina wa alihis salaatu wassalam ki shaan b gustakhi b ki hai""."	2
   look bro tu ab new fight na start kar sab shant hai ab to silent hi rehne de.i don't want any argue wid u koi issue na banana mjhe so plz stay away #kingasim 💪💪💪💪💪	1
nhi apk haqeeqi kirdar koi kuch nhi keh raha.. bs meri ek choti c bat ka jawab dy den wo ye keh es daramon or filmon sy hamari new generation ko kia sabaq mily ga??? q k bacha bacha mery pass tum ho ko ly k mutasir he...	1
jisko bhi hindu ki chudai par shak hai to ek baar mujh se chudwa kar dekho sab bhram dur ho jayega	2
bhen k lorey , 6 saal se tmhare jalse dekh rhe hain randi k bache, jhoote ki nasal.	0
"pak on tenterhooks they say as after 3 years of his appointment pakistanis have realised that he is a ahmadiya ""a non muslim"" and as per their constitution a non muslim cannot be the army chief ? after nov.2016 now they have awakened 🤔"	1
psl intezamia se mutalba hai ke lahore qalandar ke tamam matches queeta ke sath karwai jain..😪	1
o tweeter walo tum log sotey nai kia? 	1
to be na randi hy na asle....shame on u	3
aao bhabhi safaai aur chudai dono karta hoon	3
  sahi ja rhy hu	1
lifafa ni mil raha is haram khor kanjre k bachy ko lanti beghirat randi ka beta saleem safi dalaa	0
tum ab apni choti kuri b paish kar lo tub be tum nawaz ka-l-be nahi okhar saktay bharwe kanjer	0
muje yaad ha zara zara tumhe yaad ho k na yaad ho	1
phatt gai abi, gashti kehte hein tmhin bcz you are that.,	3
 lakin mera toh past tha yeah..🌝	1
chandrachud ki sahi li jaa rahi hai, lekin ye bhenchod nazeer ko free pass  kaise mil raha hai?	4
sab log is bhenchod ka account to report karo. easily report ho jaye ga for fake name or something.	4
jo garib hy lockdown ki waja sy khana lene ka paise ni hy un k pas mobile or internet hu ha apply krne k liye?	1
ab ye wahn bhi ghasety jayengy ia allah pak ny in sa hisab to lena ha akhar itny logo k baduayn han inhyn ink waqat bhot qareeb ha ia	2
kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..	2
 mein charpai se koood kr jaan dy doonga 😭	1
chuss marny se baaz na ai lanti aurat  ...😋😋	0
 tere bina jeena jeena mumkin nh 😢	1
mje meray uni k marasi yaad agay 😂	1
  arey apas main decide krlo dm main merii noti na bajana	1
if you have harami, begherat and lanti friends like this. trust me you have everything. ❤😂✌ #ehdewafa	2
randi in mandi kutya tu bhi reham bn rhi h madarchod gshti minten kr k pic bnwati ho aor phir bkwas krti ho u bastrd	3
hahaha except inka rona din rat brabr hta h	1
  hmain tou nzr nai ain kbhi teri stories😜😂😂	1
charsi begam	0
sir halala ki aulad hai yeh	2
     hum b upset he huay hai us k sath daikh kar...	1
bhaunk shoooo😂😂🤣🤣	0
hum aapky h kon....😂😂😂	1
 drama ki story py depend krta h kon c story mjhy majborr krti daikhny py	1
mery pas ha jwab aor day bhe dia ha es bayghart kanjar kashmir frosh gandu lanti sazishi kanjar imran yahodi ki najaiz olad ko	2
is gashti k bacho ka pir yahi kahna ha k jese is k bap navaz shrif ne kaha tha k india mane pakistan  ne dahmke karve ab ye kanjri ka bacha usi ki zuban bohl raha ha	0
basically aap log chahtay hain k lock down ho or hum phir ghareeb pe 0olitics krain k ik nay mar dia ghareeb ko. but allah is with ik	1
fasla rakain bad mein ap ko yad a jta ha mein ny garylo larki say shadi karni ha	1
my property namard gandu randi kutiya  presents didi and maa ki panties.. this sissy has fantasy of being fucked my his shemale sis and shemale mom. pls dm him	3
actually yeh hi hijra sarkar hai, agar dam hai toh kashmiriyo ko band kyu kiya hai. hijra hi pm hai	3
tmri taraj animals ki potty n khate... tm jaake  bomb fodo jaake.......halala ke masala.  niklo.. yaha tm atankiyo k liy jagah ni h bhai. yaha atank n failaooo	2
soch to teri zahir ho e rhi h  or lant appy wo b beshumarr 🖐🖐🖐 or jiski bat kr rhy ho tujy mirchii lgi na  to esii batein phir nikl e ati hain	0
abe jaana mullle sale bhikari !! halala k maje krwa apni maa ko	2
randi gul patakhi,,,,hareem shah se umeed rakh	3
lahnit is beghairt molvi pe jo itna gir giya ha	0
the fact that clubs like watford, leicester, everton and southampton will get rid of managers in an attempt to finish maybe 10th instead of say 15th and we went get rid of this bhenchod at the cost of arguably the easiest top 4 finish in the last few years is astonishing!! crazy.	0
beta mein teray jaisay 2,4 le k maroon ga...☻	0
apko samjh aya ke likha kya ha ?😐😐😐	1
abi to safarish he pta ni manzoor ho k na ho 	1
abe mc mein bheju teri maa cow ka photo kat te hue bc. chod teri tarah andhbhakt nhi hu aur nhi illiterate.. go and drink cow piss.	2
rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus	4
 asa e pouch raha ap gusa e kar gye 😔	1
abe oi motherchod, bhenchod kadanchod, apne aukat pe rahe samjhi na, randi khe aulad...! hijde xale	3
 esay kon marta hai??🤣🤣	1
wtf yrr kia pagal aurat h 😡😒 aesi ki wja se ee jo deserving hti jinki help ki jani chahye un larkiyon ki b koi help ni krta, bilawja 'aurat se aese bt kr rhy etc' kr ri 😏😏 msla srf o srf isse punajbi ka h 😒	0
bs khela ni jata ... bazu sun ho jata ha	1
 mujy yd aa wo zra zra unhy yd ho k na yd ho	1
yakeen mano hum bhi bhot khatey hai bas picture or location nahi dalte	1
 degree kis kam ki...humary pas koi nokarya nahi hai..hasi khushi ki zindagi sirf khahanyo mein hotii hai..tabdeeli😄😄😄	1
 original attitude boys ma hota ha aur fake girls ma	3
bhai wo 10000 kits wala kia scene ha	1
aap mujy follow krooo	1
abey chipkali ke chut ke pasine tere dono akhrot tod kar majaar ke bahar baitha dunga samjha bsdke	0
aur mene saab us rab per chor dia jo logo ko tanha ni chorta ❤❤❤	1
tum beghairat insan pehly kis se zamanat li hy kameeny khabees iblees ki oulad 😠😠😠	0
ha bhenchod sale jnu itna acha h to waha se sab wannabe social activist/jehadi kyu nikal rahe h aur kabhi koi kuch bana h waha ka koi student ?	0
hahahaha ni mulk ko ni bs charsi ko chars ki zrurt hy	0
rt : zaroorat hoti hai to yaad kartey hain or kehtey hain hum tum par martey hain? 😏	1
 abi hajj ni kea 👊👊😂	1
kaash tere maa baap ne teko achese padaya likhaya hota ...achi shakal hai nhi teri kam se kam achi baat kiya kr ...pappa ko bolo condom pahne taaki tere jaisi firr na galti ho	0
yeah tum dono ek dusray ko dekh k har waqt muskuratay q rehtay ho..kuch toh garbar hai..🤣🤣	1
as a nation ham sick minded people ho  chukay hamari priorities main leak videos ko phailana dekhna logon pay nazar rakhna joothi umeedain or doosron pay yahoodi honay k fatway or gaddar kehna	1
jab yahodi laobi karwa rahi ha sab kush usa b by bas ha tu pakistan ki kia oqaat ha usa k aghy	1
 kuch nhi bs dil kr rha tha fun krny ka sb k jwb sunny ka😂	1
 shukar karo main ny notice nae keya 🌚😂😂	1
cheesecake pasand karnay walay log kahan se atay hain yaar	1
kya ab dish py ptv sports dekh sakhy gy. ..kya method ho ga?	1
kanjar ke bachay, haraami mard, poori side pe jagah hogi but nahinnn, aapke oper se charh ker jaayengay jab tak har jagah hath na maarlen.	3
rt :  qsmt chny baichne gayi hui saali	4
 yeah single life tab tak best hai jab tak aap ko kese se mohabt naw hoye ho i am also single but 💁😹	1
 gaur say padhiye is trend ko isme hindu ki koi baat nahi hai baat ho rahi hai hindutva ki. extremist are always dangerous for society either hindu or muslim.  #	1
sare amm tweets main bat kary gy to sab ko ptaa chaly ga naaa 😑😑🤦🤦😂	1
apun saab ka  apun ka koe ni	1
 saley  modi teri gand pe atom bomb pharen gy. 🇵🇰	0
date pe bill khud pay kro. #stopauratbarbadimarch	1
lanati hai vo haina.   ,  ?	0
chod de bhai, you are trying to defend something that cannot be logically defended.	1
karachi ki mashoor randi sana	3
bhen chod kuch kaam bhi kar liya kar. bas khaali baithe baithe baatain hi chodta hai tweeter pe chutiye. sale gulalali ko bhi baksha..	0
 oh tere mubaraka 😂❤️	1
tumhain apnay baap kay firqay ka pata hay , yahoodi kay bachay	2
 hahaa hi dear gorgeous sath main	1
  arry mzak tha bhai 🤣	1
ab to saalon tumne price bhi bada diye, calls ka extra paisa bhi le rahe ho, chutiyon ab to thodi speed sahi de do. bhenchod ye 1.5mbps ki speed kya hoti hai 4g me. ab ye randi rona mat karna sir ghar ke bahar aake use kariye and all.	0
habib ka muh me le le bhen chod	0
acha kch bnana ata ha tmy 😜😜	1
 mene to phly hi bola tha ab yaqeen ho gya manu😐😏	1
kiunke afghanistan mein pakistan ne america/england/ nato mi bhen chod kr ralh d isliye for your info mushharf equipe missile۔tecno to libia when france stard crying making pp in d pants pakistan i s i deafeat america/england/nato with american help۔i s i father of all۔agencies	0
 acha chill kr enjoy kr 😂😂😂😂 pubg khailtay hai a ja 😂	1
jaaani ignore maro sab ko  sab ab philosopher bane ge 	1
 main hoo naw meri jaan	1
bhenchod yeh tips ka kya rr laga rakha hai kabhi bowler ko credit de do	4
bhenchod or idhr tmhari mann py lecture deta wo. ju us ny kia dekha sekha woe btana tha.	0
bhen chod!!! what ?	4
why am i so akhrot? parh parh kay sab ko parha parha kay paper dekh kay aisy lagta jasay kabhi kuch parha hi nai	1
kitna acha desh chal rha tha humara. aur ab kya ho rha hai. kuch kriye baat kriye aur j sb khtm krein.	1
bharwe 😂😂😂	0
seriously i miss writing assalamu aleikum on twitter samjh hi nahi ati baat kahan shuru hoti hai kahan khatam 	1
chutiya saali or expect dekho kya karty hai	0
 yeh wohi teeka ha jes ki tumhe yaad stta rahi ha...her kisi k teeka per tumhari nazer ha..	1
  mn bhi miss kr raha tery ko nhi dry fruits ko tcs kra jaldi 😂😂😂😆	1
 kuch wesy b rahen mushkil thi kuch mujhy mrny ka shoq b tha.. 🖤	1
abe saali😂😂😂✌	0
kabhi halala kabhi kya kabhi kya tum log bus apni bahan betiyon ko nanga kar nahin jante ho unki ijjat batana nahin jante ho kya tum	1
mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔	3
why nawaz sharif khandani ameer give you imran chore zakat khore yahodi any one rupee bond. shamed you are doing nothing for pakistan but do every thing for trump and moodi	2
 ap ne apne point of view bata dia... ab sab ne jo karna hai unko karne do..muft ki behs main kia hai	1
 bc government protest kar rhi hai kya 😒	4
#article6forptmleadership  goli merni chye sab ptm walo ko	0
but sorry hm kuch nahii bolein gy hmari economy ka msla h 😡 	1
#shukla sahi h mahira dogli h sali randdi bhn ki laudi jhootha iljam lagati h nicha dikhane k liye	3
   tu de to sahi 🙂  jan churwani mushkil ho jani teri phr 😌😂  na cherr malanga nu	1
 kal me ny theek tweet kia na 😂	1
if she's got 2 a's in her name she's aurat lmao haha...what do you meaaaannnnnn	1
 pochna chahye tha	1
lanti hyn ye harami	2
yahoodi agent ki shakal dekhi he ak gadhe jesi shakkal ko aap chand se mila rahi hen salute krta hun aapki ghattiya soch ko😁😁😁	2
neend aa rhi h bc main sone jaa rhi hu 😂	4
sasty charsi 🤤	0
  ayeee...mera dimaag maths ka kharab kar dia 😂sholyyy daac saab	1
 aur jo haseen na ho usko koi munn nahi lgata	1
battery low ho rhy apke cell ki charge kr len😜	1
 koi nhi, hum kisi ko dosh to tabhi de sakte hein na jab hum sahi hon.  wahi karo jo sahi hai.	1
beghairt kutti zinda hai? 😪😂	0
ap boht mukhtlif han shyd men ne boht ahle tashion ke daikha magr ap muktlif han pak han aap men ne iran ke lrkion ko be daikha woh to jesy bibion ke shan ko amjhi he nai han kubhi ap boht mukhtlif han mera maqsad boht bara hai..... men woh hn jis ka intzar hai dunyan ko 🇵🇰✌️	1
jappi le le k gand bhi marwa le gaddar bsdk randi k bacche	0
kaun iska movie dekhne jata h be iss randi ki ek movie bhi koi na dekhna	3
wo pyaar karay na karay woh alag baat hai tum koshih bhi na kero yeh toh ghalat baat hai...!🤭  #thursdayvibes	1
yaaro mubarak do shonay😌 mamu😂  ko r pyari behna❤r cute nephew😍k lie duaien allahpak khushiyaan mubarak kryn kisi ki nzr na lgay ameen 	1
bauhat sardi hai bc	4
bachpan main abc padhaya gya tha humain lakin ab yaad sirf bc rah gaya😂 #memetwit #sundaythoughts	4
no! you should look like charsi lol 😝	0
"sir eugene:"" apke father aaj aye toh mene unhe bataya ke apki attendance nahi hai toh unho ne tumse pocha""  me: ""jee sir mene kaha sir ko parhana nahi ata toh me jata hi nahi toh unho ne kaha acha chalo""  *awkward silence*"	1
 tum 102 salon k ho??🤣🤣	1
medical report mai rape show hote hi rapist ko saja de deni chaiye kyo saalo tak un bichare maa baap ko ehsaah dilate rehte hai ki unki betiyan kis dard se gujari hai #justiceforpriyankareddy #justiceforroja #balatkari_mohammed_nikala  	1
 apki behuda soch kisi b logo k pichy chupy iska pata logo ko chal hi jana hy, bs dukh is baat ka hy k hamary kuch bewaqoof log bina sochy aap jesi aurato ki bato me ajaty hyn.	0
waseem jahil baap se murad sirprast	0
aja gashti ab tere pics or tujhe insta py randi k naam se famous krta hun gashti aurat	3
batayen na anpado ko bhi hak hota hai	1
jis ka control ab b hai tm jaisi joothi aur bohtaan baaz aurat kamm e hai duniya mein	0
abay saalay ka hi to bollywood ki stories se nikal aaya kr bc...	0
"believe me most of us are missing his voice from psl anthem..! his voice was ""jaan"" of psl❤️ #pslv #tayyarhain "	1
thank you  🥀😌  stay happy jo bhe hai 	1
maira pass badam, pista, akhroat, chilgoza, mongpahli hai  tumhara pass kia hai..	1
terey baap khoosa kanjar ne nooray kanjar ka badla lena tha es leay yeh sub kia  	0
"bc  said bla bla bla.   reply with anthem ""tayyar hain"" 😀😂😁 #psl2020 #pslanthem #pakistanarmy"	1
main 5'8 ke sath bh chota lgta hn bc😶😑😑😑	4
aise kaise bhenchod	0
from the condemns the attacks on the indian diaspora outside  and urges the west to support marginalised groups in pakistan such as #balochisthan #ahmadiya   for a better	1
hello friend  good night  or ak  bat  kal jummah ha nah lena 😜	1
yar kahan sy aty hain esy loug??!? 😑bc mzak hai kiya?	0
sahi kaha aap nein	1
nalla #nallaminzi156 #halala ki aulad minzi #chuslet minzi #manofwordsid	2
#iammumtazqadri  shaitan taseer khanzeer lanti	2
rt :   beghairt word will mind it calling her beghairt 😂	4
 😅😅😅😅 han g ye to sabit ker diya aap ne.... 🤭🤭🤭🤭🤭😅😅	1
teri maa ki phudi hy. nawaz shareef ny kia jamaima ko choda tha jo eski waja sy juda hovy hn. teri jase randio ko chodta tha eswaja sy wo chali gai ti	3
tu bhi kyu nahi jal gayi saath mein randi ?	3
laanat ho trum aor ise ke sath himyat me jo bhi mumalik hen	0
bhenchodo ny khud videos dekh li hain ab dosro ko share krty khof e khuda yad agya sab munafaq kutty. #rabipirzada	4
pilai hai kis nazar sy tu ny k mjhy apni khabar nahi hai	1
shukr ha kisi ko tu payar krti ho	1
 ok ...wo is lye k jab tmhen ghusa ata to mjh khushi milti kalejy me thand par jati hy*_*	1
dil sumbhal ja zra bhenchod	4
jo loog tm pe marte hain  wo maar q nahi jate🤔	1
bilkul sahi faramaya aap nay syeda.	1
 o wow yh to main ny socha e ni😂	1
agr us bibi k iradey mazboot hen to bolti q band gai us ki koi tweet q nai kerti tm jese ghatya logon ne uthaya hua hai aisey jahilon r choron ko shame on u jahil aurat apni hi pehli bat ki khud nafi ker rai ho k tweeter khamosh hai lekin iradey mazboot hen lanat	0
ye randiyo k sath koi bhi beth skta h yh aam bat nhi h.	0
esi ly main tanhai pasand hon aur ap 	1
jab masjid ko log tala laga dete ha to masjid ke chande ki peti ma to pesa hota ha g	1
i mean js ko raat ko late tak nend ni ati woh sbhu aik din jaldi uttah jae tu raat ko time se e khud e ankhen band hona shru ho jien gyn	1
 abi tk tu khair hi haa😂	1
kbhi unko nend boht ati thi or aj wo hmse bh dair sy soty hen 😄	1
yo randi	3
this is serious. y pti is afraid. is it the money of shaukat khanam or actually some yahoodi lobby or working behind it.	1
