production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text
class4_batch001_sample030062,1,30062,4,Profane,431062,435062,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod exams uff,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod sahi hai bahir jao koi chutiye hi nhi rha hai
class4_batch001_sample030063,1,30063,4,Profane,431063,435063,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bauhat sardi hai bc,code bhee saaf karna hai abheeee bc,bhai ye tweet pehly apna account banana chahta tha lekin agar tumhari maa behn ne tere jesi gandu ka account band kr dia hoti to ye bhenchod
class4_batch001_sample030064,1,30064,4,Profane,431064,435064,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : yr dekhlo bharwe apni maa ki nanga pic share krta hai 😂
class4_batch001_sample030065,1,30065,4,Profane,431065,435065,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bauhat sardi hai bc,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,mtlb bc jab tak zindagi mein tu samjh raha tha naa...bhenchod itne saal main unka maa baap tere liye pata chala gaya hai
class4_batch001_sample030066,1,30066,4,Profane,431066,435066,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",ajeeeeb bc 😒😂,bhenchod kya hai ye sb,bc kabhi nai bolo bhenchod
class4_batch001_sample030067,1,30067,4,Profane,431067,435067,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,ajeeeeb bc 😒😂,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,tu mjy lagti ha na ki tera baap jis ka maa thi wohi bola hoga
class4_batch001_sample030068,1,30068,4,Profane,431068,435068,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod mairi thand se phatt rahi hai,rona araha hai bhenchod why am i such a clown why am i so unimportant,rt : bhenchod ye toh tweet nhi ha na
class4_batch001_sample030069,1,30069,4,Profane,431069,435069,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rt : shukla ke baare main bahut chutiye logon ne tweeted hi nhi kiun
class4_batch001_sample030070,1,30070,4,Profane,431070,435070,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,neend aa rhi h bc main sone jaa rhi hu 😂,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod yeh sai ghar ki tarah lag rha hai
class4_batch001_sample030071,1,30071,4,Profane,431071,435071,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bc bb khatm ho gya but i cant move on,rt : birthday wali feel hi nai arahi bhenchod,bc pata chal gaya kaisa hua
class4_batch001_sample030072,1,30072,4,Profane,431072,435072,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,mere pas tum ho ny to puray saal ka rula dia bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,mein hu bhi gandu
class4_batch001_sample030073,1,30073,4,Profane,431073,435073,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod bht kutti haaalat huwe we he bhai,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,dil sumbhal ja zra bhenchod,yar i'm just saying mera jism meri marzi ki koi ni hota
class4_batch001_sample030074,1,30074,4,Profane,431074,435074,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod exams uff,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rt : aby kabhi mujhy koi nai pta nae jaa krna
class4_batch001_sample030075,1,30075,4,Profane,431075,435075,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bauhat sardi hai bc,jb koi chutiya hu na to pata nahi hota k kuch bhi ho ga ya nhi
class4_batch001_sample030076,1,30076,4,Profane,431076,435076,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod mairi thand se phatt rahi hai,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bauhat sardi hai bc,nhi duniya ka jism meri marzi tha bc😂
class4_batch001_sample030077,1,30077,4,Profane,431077,435077,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,naak bandd ho gya bc.,bhenchod exams uff,rt : bhenchod hain yeh aurat march
class4_batch001_sample030078,1,30078,4,Profane,431078,435078,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,ajeeeeb bc 😒😂,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod kya hai ye sb,rt : bc yar 😂
class4_batch001_sample030079,1,30079,4,Profane,431079,435079,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,rona araha hai bhenchod why am i such a clown why am i so unimportant,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,ye larkiyon ki zarorat nae hoti kis din beth jae gi uski dushman ko
class4_batch001_sample030080,1,30080,4,Profane,431080,435080,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,code bhee saaf karna hai abheeee bc,bhenchod kahan phass gaya hoon,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,ye bhenchod kuch nahi hai tu bhi teri maa ko tera baap se pocha hai
class4_batch001_sample030081,1,30081,4,Profane,431081,435081,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,ajeeeeb bc 😒😂,pata ni nae sakta ab ye wohi hi soch rahey hain jo apni choti behn ki choot ka najaiz kaam karne ke liye chutiya banwaya hua hai
class4_batch001_sample030082,1,30082,4,Profane,431082,435082,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,rt : birthday wali feel hi nai arahi bhenchod,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bc bb khatm ho gya but i cant move on,"my best friend said ""koi naa"" like she was begging me to stop saying it but now i have to say it because if i don't it feels like i'll go crazyyyy"
class4_batch001_sample030083,1,30083,4,Profane,431083,435083,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,code bhee saaf karna hai abheeee bc,bauhat sardi hai bc,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bhenchod kis ko pata chala gya haa
class4_batch001_sample030084,1,30084,4,Profane,431084,435084,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,naak bandd ho gya bc.,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,tere jaisay bharwey se hi pata chalta haa
class4_batch001_sample030085,1,30085,4,Profane,431085,435085,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod bht kutti haaalat huwe we he bhai,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,bhenchod exams uff,rt : charsi jaisa mera mood raha ha
class4_batch001_sample030086,1,30086,4,Profane,431086,435086,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rona araha hai bhenchod why am i such a clown why am i so unimportant,neend aa rhi h bc main sone jaa rhi hu 😂,i hate ors bhenchod,rt : ye chutiya hai kya?
class4_batch001_sample030087,1,30087,4,Profane,431087,435087,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhenchod kahan phass gaya hoon,bhenchod mairi thand se phatt rahi hai,rt : ye charsi ki aulad hai bc
class4_batch001_sample030088,1,30088,4,Profane,431088,435088,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod bht kutti haaalat huwe we he bhai,bhenchod exams uff,i hate ors bhenchod,mein bhi dekhta hun bhenchod
class4_batch001_sample030089,1,30089,4,Profane,431089,435089,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod aaj sirf roneka mann kar raha hai,rt : bc gharwali nahe bhi jain aurat march ke liye
class4_batch001_sample030090,1,30090,4,Profane,431090,435090,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rt : asa kon ludo khelta hi bc ....😇,haaaaan mjy dikhti thi wo bhi bhenchod
class4_batch001_sample030091,1,30091,4,Profane,431091,435091,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : birthday wali feel hi nai arahi bhenchod,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,bhenchod aby koi 2000+ followers ki tweet nahi dikhani
class4_batch001_sample030092,1,30092,4,Profane,431092,435092,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.","rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",bhenchod kya hai ye sb,bharwe hain bhenchod
class4_batch001_sample030093,1,30093,4,Profane,431093,435093,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,bhenchod kahan phass gaya hoon,bhenchod mairi thand se phatt rahi hai,bhenchod aaj sirf roneka mann kar raha hai,bc tum logon ko dikhna chahye ki kya ho rha hai
class4_batch001_sample030094,1,30094,4,Profane,431094,435094,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod kya hai ye sb,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod kahan phass gaya hoon,jab tak tu apni maa ko dikhana chahta ho tab tak tu nhi dekh sakta
class4_batch001_sample030095,1,30095,4,Profane,431095,435095,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rona araha hai bhenchod why am i such a clown why am i so unimportant,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : mera dil tumhara dil hoga ab bhenchod
class4_batch001_sample030096,1,30096,4,Profane,431096,435096,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",nazar lag gayi bhenchod fuck this i knew it would never last,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,ye tha kuch nhi chodta ab to utha dete hain
class4_batch001_sample030097,1,30097,4,Profane,431097,435097,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod mairi thand se phatt rahi hai,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,teri ma ki choot maru ga bhenchod
class4_batch001_sample030098,1,30098,4,Profane,431098,435098,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,tu kya dum ho?
class4_batch001_sample030099,1,30099,4,Profane,431099,435099,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bauhat sardi hai bc,nazar lag gayi bhenchod fuck this i knew it would never last,"rt : koi physics samjha de bhenchod,,,,",pta nahi kahan bhenchod
class4_batch001_sample030100,1,30100,4,Profane,431100,435100,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,nazar lag gayi bhenchod fuck this i knew it would never last,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod aaj sirf roneka mann kar raha hai,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,nahin abhi tak wahi kaam kiya tha kehne se
class4_batch001_sample030101,1,30101,4,Profane,431101,435101,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : birthday wali feel hi nai arahi bhenchod,bc yeh kahan sy nikla
class4_batch001_sample030102,1,30102,4,Profane,431102,435102,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,i hate ors bhenchod,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",ajeeeeb bc 😒😂,ajeeb bc kya hua tha apko?
class4_batch001_sample030103,1,30103,4,Profane,431103,435103,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod kya hai ye sb,bhenchod bht kutti haaalat huwe we he bhai,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",ye bc sab ki zindagi badlne se phele hi dekh liya jata h
class4_batch001_sample030104,1,30104,4,Profane,431104,435104,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",bc bb khatm ho gya but i cant move on,ajeeeeb bc 😒😂,bhenchod mairi thand se phatt rahi hai,randi rona ka matlab kia hai?
class4_batch001_sample030105,1,30105,4,Profane,431105,435105,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,bhenchod aaj sirf roneka mann kar raha hai,bc bb khatm ho gya but i cant move on,mere pas tum ho ny to puray saal ka rula dia bhenchod,chalo ek baar tu bhool ja sakta hai
class4_batch001_sample030106,1,30106,4,Profane,431106,435106,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",mere pas tum ho ny to puray saal ka rula dia bhenchod,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rt : birthday wali feel hi nai arahi bhenchod,rt : 💔😥 koi 😂😂🤣🤣 😂😂😂😂😂😂😂😂😂😂😂😂😂😂
class4_batch001_sample030107,1,30107,4,Profane,431107,435107,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,neend aa rhi h bc main sone jaa rhi hu 😂,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rona araha hai bhenchod why am i such a clown why am i so unimportant,rt : shukla ko samjho yaar bharwe nikal de bhagat
class4_batch001_sample030108,1,30108,4,Profane,431108,435108,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bc bb khatm ho gya but i cant move on,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,abe bhai apke sath sehi hu bhenchod
class4_batch001_sample030109,1,30109,4,Profane,431109,435109,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,neend aa rhi h bc main sone jaa rhi hu 😂,bc bb khatm ho gya but i cant move on,bhai bht jaldi karo na ye wfh ka concept😒
class4_batch001_sample030110,1,30110,4,Profane,431110,435110,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,bhenchod mairi thand se phatt rahi hai,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,i hate ors bhenchod,ye larka or aisi ki gf ka story rakhega hai na 😂
class4_batch001_sample030111,1,30111,4,Profane,431111,435111,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rona araha hai bhenchod why am i such a clown why am i so unimportant,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod kya hai ye sb,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,mera bhosda hai 🙄😂😂
class4_batch001_sample030112,1,30112,4,Profane,431112,435112,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,charsi...
class4_batch001_sample030113,1,30113,4,Profane,431113,435113,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,code bhee saaf karna hai abheeee bc,bhenchod ye thodi zindagi k liye hi hai
class4_batch001_sample030114,1,30114,4,Profane,431114,435114,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,naak bandd ho gya bc.,hahaha ye hai dost woh apne jaise sab ko bhi follow krta ha bc
class4_batch001_sample030115,1,30115,4,Profane,431115,435115,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod mairi thand se phatt rahi hai,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,code bhee saaf karna hai abheeee bc,neend aa rhi h bc main sone jaa rhi hu 😂,rt : bc wahan aurat march ko band krne ka order chal raha hai
class4_batch001_sample030116,1,30116,4,Profane,431116,435116,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod bht kutti haaalat huwe we he bhai,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,bhenchod ye sahi hai ke humein bheek mangne ki zarorat nai
class4_batch001_sample030117,1,30117,4,Profane,431117,435117,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,"rt : koi physics samjha de bhenchod,,,,",mera jism meri marzi
class4_batch001_sample030118,1,30118,4,Profane,431118,435118,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,nahi bhenchod mein to phir bhi hoon
class4_batch001_sample030119,1,30119,4,Profane,431119,435119,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : birthday wali feel hi nai arahi bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod aaj sirf roneka mann kar raha hai,2016 mein tum ny mera ghar chod diya tha bhenchod
class4_batch001_sample030120,1,30120,4,Profane,431120,435120,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",neend aa rhi h bc main sone jaa rhi hu 😂,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rt : apni baji ko kuch bolta hai na bc..😜
class4_batch001_sample030121,1,30121,4,Profane,431121,435121,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod exams uff,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rona araha hai bhenchod why am i such a clown why am i so unimportant,kb kabhi yeh dekho😂
class4_batch001_sample030122,1,30122,4,Profane,431122,435122,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,mere pas tum ho ny to puray saal ka rula dia bhenchod,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : bhenchod nhi krte aaj bhi 😂
